,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
9625,209624,U,1990,BEL,,,Silvia Cevoli
9626,209625,R,1989,GER,,,Tracy Castillo
9627,209626,R,1990,GER,,,Madeleine Dax
9628,209627,U,1988,USA,,,Cameron Ellis
9629,209628,R,1990,MDA,,,Daniela Cociorba
9630,209629,R,1986,CZE,,,Lenka Jaloviecova
9631,209630,U,1990,SUI,,,Virginia Ugrcyc
9632,209631,U,1989,GER,,,Carolin Weikard
9633,209632,U,1990,FRA,,,Clemence Terol
9634,209633,U,1990,FRA,,,Anais Dallara
9635,209634,U,1988,GBR,,,Laura Burns
9636,209635,U,1990,CZE,,,Veronika Sigutova
9637,209636,U,1990,SUI,,,Alessa Waibel
9638,209637,U,1988,SUI,,,Simona Demont
9639,209638,U,1992,GER,,,Tanja Rebholz
9640,209639,U,1988,NED,,,Karen Nijssen
9641,209640,U,1989,NED,,,Mirte De Bakker
9642,209641,L,1990,BIH,,,Nina Mujezinovic
9643,209642,U,1991,GBR,,,Hannah Toro
9644,209643,U,1993,POR,,,Ines Martins
9645,209644,U,1987,USA,,,Julie Vo
9646,209645,U,1983,NOR,,,Marina Stanimirov
9647,209646,R,1992,UKR,,,Julia Goloborodko
9648,209647,R,1990,POR,,,Marina Gallo
9649,209648,U,1987,RUS,,,Valentina Vasilieva
9650,209649,R,1990,ARG,,,Jordana Lujan
9651,209650,R,1989,DEN,,,Maria Christensen
9652,209651,R,1987,GER,,,Jennifer Woyke
9653,209652,U,1992,DEN,,,Louise Harbo Schmidt
9654,209653,U,1991,DEN,,,Victoria Rode Bager
9655,209654,U,1988,DEN,,,Sofie Kofoed Thomsen
9656,209655,U,1990,GER,,,Kristina Schleich
9657,209656,R,1988,CHI,,,Francisca Salas
9658,209657,U,1988,ARG,,,Jesica Escobar
9659,209658,U,1989,MEX,,,Andrea Hernandez
9660,209659,R,1992,CZE,,,Anezka Makovickova
9661,209660,U,1991,CZE,,,Michaela Bezdickova
9662,209661,U,1992,ALG,,,Amel Ouahab
9663,209662,U,1987,ALG,,,Lina Fettah
9664,209663,R,1990,SRB,,,Jelena Trailovic
9665,209664,U,1992,MEX,,,Marcela Rosales
9666,209665,R,1989,USA,,,Stefanie Nunic
9667,209666,U,1989,MEX,,,Karla Miranda
9668,209667,R,1986,SWE,,,Helene Lindstrand
9669,209668,R,1986,MEX,,,Rebeca Molina
9670,209669,U,1990,THA,,,Achiraya Sriprome
9671,209670,U,1992,THA,,,Nutwadee Suthiprapha
9672,209671,L,1991,ITA,,,Francesca Campigotto
9673,209672,U,1991,COL,,,Catalina Ucros
9674,209673,R,1991,USA,,,Hannah Berner
9675,209674,R,1993,COL,,,Anamaria Candanoza
9676,209675,U,1990,COL,,,Silvia Carvajal
9677,209676,U,1992,COL,,,Daniela Lucia Sierra Jurado
9678,209677,U,1990,COL,,,Maria Nivia
9679,209678,R,1986,USA,,,Katherine Laporta
9680,209679,U,1991,COL,,,Melissa Bolivar
9681,209680,U,1989,FRA,,,Ondine Trompette
9682,209681,R,1991,GER,,,Katharina Braeutigam
9683,209682,U,1986,RUS,,,Anna Egorova
9684,209683,U,1991,ROU,,,Alexandra Stuparu
9685,209684,U,1989,CAN,,,Kari Wig
9686,209685,U,1993,CAN,,,Kirsten Scott
9687,209686,R,1988,USA,,,Olivia Marshall
9688,209687,U,1987,GBR,,,Catriona Stewart
9689,209688,U,1991,CAN,,,Jelena Tomasovic
9690,209689,R,1987,CAN,,,Viktorya Gorodetsky
9691,209690,U,1990,CAN,,,Kirsten Magi
9692,209691,R,1988,CAN,,,Elly Strother
9693,209692,U,1991,CAN,,,Marie Christine Chartier
9694,209693,U,1988,EST,,,Tuule Tani
9695,209694,U,1990,GER,,,Janine Weinreich
9696,209695,R,1991,GER,,,Vivian Hansen
9697,209696,U,1990,GBR,,,Laura Gilbert
9698,209697,U,1990,GBR,,,Olivia Smith
9699,209698,U,1988,USA,,,Christina Amo
9700,209699,U,1988,USA,,,Christina Liles
9701,209700,U,1991,USA,,,Cierra Gaytan Leach
9702,209701,R,1991,GER,,,Janine Tiszolczy
9703,209702,U,1991,ITA,,,Elisa Tassotti
9704,209703,U,1989,KAZ,,,Olga Ippolitova
9705,209704,U,1990,RUS,,,Regina Shtyagina
9706,209705,R,1991,GER,,,Leonie Athanasiadis
9707,209706,R,1989,GER,,,Lea Katharina Jacob
9708,209707,U,1992,GER,,,Nadja Teufel
9709,209708,R,1990,ROU,,,Veronica Popovici
9710,209709,U,1989,ROU,,,Ioana Alexandra Bara
9711,209710,U,1989,CHN,,,Linfeifei Fan
9712,209711,U,1991,FIN,,,Stina Kailaheimo
9713,209712,R,1991,MLT,,Q52063108,Elaine Genovese
9714,209713,U,1989,BOL,,,Daniela Amelunge
9715,209714,R,1991,BOL,,,Nathaly Miranda
9716,209715,U,1983,NED,,,Patricia Van Worcum
9717,209716,U,1990,NED,,,Zina Monteiro
9718,209717,R,1991,GER,,,Maike Zeppernick
9719,209718,U,1992,ROU,,,Ana Maria Nedelcu
9720,209719,U,1989,ROU,,,Loredana Serbu
9721,209720,U,1991,ROU,,,Madalina Daniela Gugila
9722,209721,R,1989,SVK,,,Nikola Matovicova
9723,209722,U,1989,ITA,,,Lucia Gatti
9724,209723,U,1989,ITA,,,Cristina Vasco
9725,209724,R,1989,SRB,,,Aleksandra Markovic
9726,209725,U,1991,ITA,,,Elisa Brentino
9727,209726,U,1992,ITA,,,Francesca Franco
9728,209727,U,1989,NED,,,Florence Na
9729,209728,R,1986,NED,,,Stefanie Leushuis
9730,209729,U,1988,HUN,,,Dora Somossy
9731,209730,R,1991,SRB,,,Aleksandra Ludvig
9732,209731,R,1992,SRB,,,Gorana Stevanovic
9733,209732,R,1990,CZE,,,Klara Vyskocilova
9734,209733,U,1989,JPN,,,Rie Koganei
9735,209734,U,1989,HUN,,,Alexandra Kovacs
9736,209735,R,1990,ROU,,,Lavinia Sereteanu
9737,209736,L,1989,SVK,,,Ivana Belejova
9738,209737,U,1985,USA,,,Milena Kachar
9739,209738,U,1989,BIH,,,Jelena Savic
9740,209739,R,1989,BLR,,,Hanna Malakhovich
9741,209740,R,1990,RUS,,,Daria Shilina
9742,209741,U,1991,RUS,,,Ksenia Mikhaylova
9743,209742,U,1990,NED,,,Regina Husak
9744,209743,R,1992,NED,,,Sanne Lemmers
9745,209744,U,1990,NED,,,Joany Pontjodikromo
9746,209745,U,1988,CHN,,,Ying Qian
9747,209746,R,1991,BRA,,,Marcela Henriques Brandao
9748,209747,R,1989,CZE,,,Andrea Strasakova
9749,209748,U,1990,GER,,,Anne Blawatt
9750,209749,U,1990,SVK,,,Simona Synkova
9751,209750,U,1991,AUT,,,Isabella Reibmayr
9752,209751,U,1981,ITA,,,Valeria Lapis
9753,209752,R,1990,ITA,,,Sara Guglielminotti
9754,209753,U,1992,MDA,,,Ecaterina Vasenina
9755,209754,U,1991,RUS,,,Liya Tsanava
9756,209755,R,1992,BRA,,,Marilia Camara
9757,209756,U,1990,BRA,,,Fernanda Dias
9758,209757,R,1991,ARG,,,Maria Florencia Novillo
9759,209758,U,1990,FRA,,,Fanny Fracassi
9760,209759,U,1990,FRA,,,Juliette Coupez
9761,209760,U,1992,BRA,,,Gabriela Eufrasio
9762,209761,U,1984,FRA,,,Aurelie Bejar
9763,209762,U,1990,FRA,,,Julie Verdy
9764,209763,U,1989,GRE,,,Maria Anna Koutaniti
9765,209764,U,1990,AUT,,,Pamela Amon
9766,209765,U,1990,JPN,,,Risa Hasegawa
9767,209766,U,1990,VEN,,,Alejandra Garcia
9768,209767,U,1988,IND,,,Tejashwi Narayana
9769,209768,U,1990,IND,,,Omlata Rai Kumari
9770,209769,R,1990,MEX,,,Andrea Fernanda Flores
9771,209770,R,1987,USA,,,Christin J Thompson
9772,209771,U,1990,USA,,,Stephanie Kent
9773,209772,U,1991,USA,,,Kaysara Mandry
9774,209773,U,1990,USA,,,Nina Vulovich
9775,209774,R,1989,MEX,,,Maria Daniela Yanez
9776,209775,U,1990,USA,,,Deirdre Cienki
9777,209776,R,1991,LIE,,Q27049381,Marina Novak
9778,209777,U,1991,ESP,,,Laura Apaolaza Miradevilla
9779,209778,U,1990,ARG,,,Rocio Galarza
9780,209779,R,1992,GRE,,,Kiki Filippou
9781,209780,U,1982,GRE,,,Chrisdula Kagga
9782,209781,U,1988,GRE,,,Kalliopi Katsoupi
9783,209782,U,1992,BRA,,,Ana Izabela Oliveira
9784,209783,R,1991,GER,,,Katharina Jobst
9785,209784,R,1987,LAT,,,Santa Sushinska
9786,209785,R,1991,GBR,,,Laura Collins
9787,209786,U,1991,RSA,,,Menanteau Moolman
9788,209787,R,1993,RSA,,,Janine Erasmus
9789,209788,U,1992,IND,,,Estelle Mehta
9790,209789,U,1990,NAM,,,Rieke Honiball
9791,209790,R,1992,RSA,,,Este Potgieter
9792,209791,R,1991,RUS,,,Ekaterina Strogonova
9793,209792,U,1991,ITA,,,Serena Frazzitta
9794,209793,R,1989,ITA,,,Giorgia Pozzan
9795,209794,U,1989,URU,,,Leticia Demichelli
9796,209795,U,1987,JPN,,,Rumi Abe
9797,209796,U,1988,JPN,,,Manami Miura
9798,209797,U,1989,SWE,,,Ajla Behram
9799,209798,U,1989,SWE,,,Josefin Hjertquist
9800,209799,R,1992,COL,,,Andrea Natalia Martin
9801,209800,R,1990,COL,,,Deisy Bolivar Espinosa
9802,209801,U,1983,COL,,,Maria Paola Aranguren
9803,209802,U,1993,COL,,,Karen Johana Martinez
9804,209803,R,1993,COL,,,Maria Arenas
9805,209804,L,1992,ARG,,,Natali Coronel
9806,209805,U,1989,URU,,,Maria Eugenia Torres
9807,209806,U,1989,ARG,,,Fernanda Perrotta
9808,209807,R,1990,URU,,,Maria Jose Arechavaleta
9809,209808,U,1992,FRA,,,Juliette Sapene
9810,209809,R,1990,IND,,,Deepna Vazirani
9811,209810,U,1989,ESP,,,Laura Noguera Aparicio
9812,209811,R,1991,ISR,,,Ofir Morag
9813,209812,U,1984,ITA,,,Gaia Tanganelli
9814,209813,U,1992,ISR,,,Amit Berkovitz
9815,209814,U,1987,CHI,,,Ana Maria Henriquez
9816,209815,R,1991,ARG,,,Valentina Parrilla
9817,209816,U,1991,AUS,,,Daphne Charalambous
9818,209817,R,1992,CHI,,,Maria Jose Rodriguez
9819,209818,U,1991,CHI,,,Belen Tajmuch
9820,209819,U,1991,CHI,,,Geraldine Salazar
9821,209820,U,1987,ITA,,,Francesca Piu
9822,209821,R,1989,ITA,,,Ester Baschirotto
9823,209822,U,1991,PER,,,Adriana Quezada
9824,209823,R,1992,PER,,,Jimena Wu
9825,209824,U,1990,PER,,,Kalinina Sandoval
9826,209825,U,1990,PER,,,Micaela Silva
9827,209826,U,1992,PER,,,Fiorella Maria Jarufe
9828,209827,U,1992,PER,,,Aranxta Portugal
9829,209828,U,1991,PER,,,Sandra Herrera
9830,209829,R,1991,PER,,,Maria Grazia Tonani
9831,209830,U,1990,PER,,,Andrea Rivera
9832,209831,U,1984,USA,,,Kristin Messmer
9833,209832,R,1992,MEX,,,Andrea Tabachnik
9834,209833,U,1986,MEX,,,Fernanda Vargas
9835,209834,U,1993,MEX,,,Adriana Moedano
9836,209835,R,1991,MEX,,,Ana Paula Folch
9837,209836,R,1984,BAH,168.0,Q101084269,Nikkita Fountain
9838,209837,U,1989,GER,,,Stephanie Weinstein
9839,209838,L,1993,NZL,,,Briar Preston
9840,209839,U,1988,AUS,,,Emma Hiles
9841,209840,R,1991,BUL,,,Tanya Raykova
9842,209841,U,1991,GER,,,Ines Kertesz
9844,209843,U,1988,CAN,,,Sofia Mitrokhin
9845,209844,U,1993,ISR,,,Michal Yogev
9846,209845,R,1993,RUS,,,Yulia Georgieva
9847,209846,U,1991,CZE,,,Eva Husakova
9848,209847,R,1992,POL,,,Sylwia Mikolajczuk
9849,209848,U,1992,POL,,,Katarzyna Kaleta
9850,209849,U,1988,POL,,,Joanna Kacprzyk
9851,209850,L,1989,CZE,,,Lucie Sipkova
9852,209851,U,1991,POL,,,Martina Darczuk
9853,209852,U,1992,POL,,,Agata Bachanek
9854,209853,L,1992,CZE,,,Kristyna Hancarova
9855,209854,R,1990,BEL,,,Daphne Staelens
9856,209855,R,1993,MEX,,,Thais Romero
9857,209856,R,1991,ITA,,,Giadagiovanna Dortona
9858,209857,R,1986,AUS,,,Bianca Chidrawi
9859,209858,U,1990,SRB,,,Sandra Vukojicic
9860,209859,U,1991,SRB,,,Jana Bezbradica
9861,209860,U,1990,SRB,,,Zeljka Gavrilovic
9862,209861,U,1990,SRB,,,Marina Lazic
9863,209862,U,1990,USA,,,Jacqueline Wu
9864,209863,R,1990,USA,,,Stephany Chang
9865,209864,U,1990,USA,,,Erica Krisan
9866,209865,U,1991,USA,,,Julia Courter
9867,209866,L,1989,USA,,,Grace Leake
9868,209867,U,1991,USA,,,C C Sardinha
9869,209868,R,1989,KAZ,,,Yevgeniya Rezepkina
9870,209869,R,1992,ROU,,,Bianca Hincu
9871,209870,R,1991,ROU,,,Stefania Cristina Nicolae
9872,209871,U,1992,ROU,,,Ana Maria Stroe
9873,209872,R,1992,UKR,,,Olga Serbyn
9874,209873,U,1990,RUS,,,Maria Babanova
9875,209874,U,1990,TUR,,,Ece Firat
9876,209875,R,1993,UKR,,,Lyubov Pogribnyak
9877,209876,U,1991,TUR,,,Ulker Yuregir
9878,209877,U,1991,USA,,,Sarah Leonard
9879,209878,R,1985,USA,,,Marianne Baker
9880,209879,R,1992,USA,,,Monica Yajima
9881,209880,U,1992,USA,,,Kate Fuller
9882,209881,U,1991,MEX,,,Marissa Armienta
9883,209882,U,1989,SUI,,,Carina Weisser
9884,209883,R,1991,SUI,,,Kristina Huba
9885,209884,R,1988,SUI,,,Karin Hechenberger
9886,209885,U,1991,SUI,,,Muriel Wacker
9887,209886,R,1994,SUI,,,Megane Bianco
9888,209887,U,1991,ROU,,,Alexandra Ban
9889,209888,R,1991,ROU,,,Ioana Laura Alecsiu
9890,209889,U,1991,ROU,,,Alexandra Apostu
9891,209890,U,1992,ROU,,,Patricia Avramescu
9892,209891,U,1991,ESP,,,Julia Gragera Cano
9893,209892,R,1991,AUS,,,Kristina Pejkovic
9894,209893,U,1993,RUS,,,Ekaterina Kiseleva
9895,209894,R,1989,ARG,,,Maria Laura Scapigliati
9896,209895,U,1991,CHI,,,Paula Espinoza Pena
9897,209896,R,1991,CHI,,,Josella Francisca Valderrama Ahumada
9898,209897,U,1990,ARG,,,Daniela Noceto
9899,209898,U,1985,GER,,,Natalie Luft
9900,209899,R,1991,SUI,,,Melanie Junod
9901,209900,R,1992,MEX,,,Paloma Mielgo
9902,209901,L,1991,ITA,,,Marianna Natali
9903,209902,R,1990,GEO,,,Mariam Kupreishvili
9904,209903,R,1990,SVK,,,Maria Voscekova
9905,209904,U,1989,UKR,,,Yana Shulaeva
9906,209905,U,1988,LIB,,,Yasmine Sahyoun
9907,209906,U,1993,TUR,,,Milena Zubkov
9908,209907,R,1990,RUS,,,Elena Nartsissova
9909,209908,U,1991,UZB,,,Sabina Kovtunova
9910,209909,R,1992,TUR,,,Ekin Gunaysu
9911,209910,R,1986,ITA,,,Valentina Franchini
9912,209911,R,1991,GBR,,,Michelle Farley
9913,209912,R,1993,GBR,,,Amy Askew
9914,209913,U,1990,IND,,,Shahin Ansari
9915,209914,U,1990,IND,,,Kesica Jayapalan
9916,209915,R,1991,IND,,,Treta Bhattacharyya
9917,209916,U,1986,IND,,,Nisha Nair
9918,209917,U,1993,POR,,,Silvia Miguel
9919,209918,R,1993,NOR,,,Thale Myhre
9920,209919,U,1992,GER,,,Carina Litfin
9921,209920,U,1990,SVK,,,Monika Sirilova
9922,209921,R,1992,ROU,,,Sabina Stilu
9923,209922,U,1989,SVK,,,Alexandra Ulbrichtova
9924,209923,R,1990,GBR,,,Aimee Jarratt
9925,209924,U,1992,GBR,,,Georgina Bastick
9926,209925,R,1991,ESP,,,Laura Revert Oroz
9927,209926,U,1992,SUI,,,Victoria Schweizer
9928,209927,U,1991,RUS,,,Maria Petrova
9929,209928,R,1989,SVK,,,Lenka Dzygovska
9930,209929,U,1991,ESP,,,Julia Comas Espona
9931,209930,L,1990,IND,,,Dipti Srivastava
9932,209931,U,1990,IND,,,Parvathy Vijayan
9933,209932,U,1989,IND,,,Neha Sujit Nair
9934,209933,U,1987,INA,,,Dede Tari Kusrini
9935,209934,L,1992,ESP,,,Alicia Doms Golobart
9936,209935,U,1993,ESP,,,Patricia Fargas Osorio
9937,209936,R,1990,CZE,,,Petra Padalikova
9938,209937,U,1993,AUS,,,Elizabeth Rafailidis
9939,209938,U,1991,TPE,,,Yen Ling Chen
9940,209939,U,1992,JPN,,,Moe Aoki
9941,209940,U,1991,JPN,,,Ayano Honda
9942,209941,R,1989,RUS,,,Anastasia Meglinskaya
9943,209942,R,1990,GER,,,Dilara Ahmetagic
9944,209943,U,1986,USA,,,Amanda Marie Taylor
9945,209944,R,1992,ESP,,,Loreto Alonso Martinez
9946,209945,U,1991,ESP,,,Almudena Sanz Llaneza Fernandez
9947,209946,R,1992,SVK,,,Rebecca Horompoliova
9948,209947,U,1989,AUT,,,Stefanie Rath
9949,209948,U,1991,SWE,,,Alexandra Wetterstrom
9950,209949,U,1991,SWE,,,Eveliina Virtanen
9951,209950,R,1992,ITA,,,Francesca Bernardi
9952,209951,R,1990,ITA,,,Laura Gambarini
9953,209952,R,1993,ROU,,,Sabina Lupu
9954,209953,R,1993,CAN,,,Nikolette Budai
9955,209954,R,1993,ROU,,,Georgiana Patrasc
9956,209955,U,1987,UKR,,,Irena Mykytyn
9957,209956,U,1992,ROU,,,Irina Mihaela Giusca
9958,209957,R,1990,ROU,,,Sandra Ion
9959,209958,U,1993,ROU,,,Andreea Zabrac
9960,209959,U,1991,ISR,,,Dana Adelson
9961,209960,U,1993,ISR,,,Liat Zimmermann
9962,209961,U,1992,ISR,,,Anastasia Etkin
9963,209962,U,1991,ISR,,,Mary Malkin
9964,209963,U,1993,ISR,,,Tal Gorenstein
9965,209964,U,1989,ISR,,,Dena Laadan
9966,209965,R,1992,ISR,,,Karni Cohen
9967,209966,U,1991,THA,,,Prang Pantusart
9968,209967,R,1992,CHN,,,Xi Bai
9969,209968,R,1993,THA,,,Jaruwadee Kaewma
9970,209969,L,1992,THA,,,Kobkanok Upapong
9971,209970,R,1989,KAZ,,,Galina Vishnikina
9972,209971,U,1990,KAZ,,,Esmira Gheisary
9973,209972,R,1990,KAZ,,,Anastassiya Zherdeva
9974,209973,R,1990,UZB,,,Daria Tuaeva
9975,209974,U,1990,CHI,,,Camila Bernal
9976,209975,R,1992,HON,,,Zulema Zelaya
9977,209976,R,1990,USA,,,Alexa Wimes
9978,209977,U,1993,NCA,,,Lesbia Zuniga
9979,209978,R,1991,UKR,,,Anna Naumova
9980,209979,U,1992,RUS,,,Irina Chaukina
9981,209980,U,1991,UKR,,,Maryna Chumak
9982,209981,R,1993,UKR,,,Kateryna Pyatakova
9983,209982,R,1991,SYR,,,Ranim Mkahal
9984,209983,R,1989,SYR,,,Line Al Ghannam
9985,209984,U,1993,SYR,,,Kim Sadi
9986,209985,R,1993,SYR,,,Diana Makki
9987,209986,U,1992,UKR,,,Polina Konop
9988,209987,U,1986,LIB,,,Karen Kozangian
9989,209988,R,1990,ARM,,,Tatevik Yedigaryan
9990,209989,U,1990,SYR,,,Nour Abou Saleh
9991,209990,R,1991,ARG,,,Lucia Bosio
9992,209991,U,1990,SYR,,,Sarah Makki
9993,209992,U,1987,SYR,,,Lara Alsamman
9994,209993,R,1991,GRE,,,Iris Michailidou
9995,209994,U,1992,IND,,,Nupur Kaul
9996,209995,U,1986,IND,,,Savi Sehrawat
9997,209996,U,1990,ITA,,,Alessia Bianchi
9998,209997,U,1988,ITA,,,Carolina Petrelli
9999,209998,R,1990,AUT,,,Lisa Wagner
10000,209999,R,1992,FRA,,,Marie Menacer
10001,210000,U,1993,BEL,,,Laura Bernard
10002,210001,R,1990,CRO,,,Sarah Marija Merlic
10003,210002,L,1993,GER,,,Verena Gantschnig
10004,210003,U,1991,SRB,,,Sandra Milojevic
10005,210004,R,1987,CAN,,,Simone Frank
10006,210005,U,1989,GBR,,,Laura Morrill
10007,210006,U,1989,ITA,,,Ludovica Perri
10008,210007,R,1992,ITA,,,Deborah Pagani
10009,210008,R,1991,CZE,,,Tereza Bekerova
10010,210009,U,1992,GER,,,Kim Berghaus
10011,210010,U,1992,GBR,,,Rachel Michell
10012,210011,U,1993,GBR,,,Laura Hornsby
10013,210012,U,1990,RUS,,,Elzyata Sovaeva
10014,210013,U,1993,POL,,,Dominika Rozanska
10015,210014,U,1989,SWE,,,Mikaela Hockman
10016,210015,U,1987,NOR,,,Stine Sebakk
10017,210016,R,1991,SWE,,,Maria Klein
10018,210017,U,1990,ROU,,,Luiza Coman
10019,210018,R,1991,GER,,,Linda Fritschken
10020,210019,U,1992,FIN,,,Julia Rissanen
10021,210020,U,1991,RUS,,,Maria Kuznetsova
10022,210021,R,1991,ROU,,,Ilinca Thea Anghel
10023,210022,U,1989,GER,,,Sophia Bergner
10024,210023,R,1991,AUS,,,Veronika Makovey
10025,210024,R,1992,GER,,,Marlen Hacke
10026,210025,R,1989,ITA,,,Anna Agamennone
10027,210026,R,1989,RUS,,,Ekaterina Prozorova
10028,210027,U,1993,GER,,,Caroline Wegner
10029,210028,R,1991,SVK,,,Veronika Blaskova
10030,210029,R,1989,SVK,,,Zuzana Michalicova
10031,210030,U,1991,POL,,,Karolina Dziubanii
10032,210031,U,1989,CZE,,,Barbora Vykydalova
10033,210032,U,1993,ITA,,,Agnese Rella
10034,210033,U,1993,GER,,,Jeanette Draeger
10035,210034,R,1990,GBR,,,Victoria Brook
10036,210035,U,1990,GBR,,,Elizabeth Ullathorne
10037,210036,R,1989,NED,,,Fleur Goedkoop
10038,210037,R,1990,SLO,,,Ajda Kolmancic
10039,210038,R,1990,SLO,,,Marcela Cuderman
10040,210039,R,1990,CRO,,,Vivien Svirkovska
10041,210040,R,1993,UKR,,,Ivanna Slobodian
10042,210041,U,1991,SVK,,,Dajana Csongradyova
10043,210042,U,1992,POL,,,Karolina Lisiecka
10044,210043,R,1990,AUT,,,Katharina Negrin
10045,210044,U,1991,AUT,,,Carina Paulitsch
10046,210045,L,1992,SUI,,,Alexia Quartetto
10047,210046,R,1993,PHI,,Q27825162,Anna Clarice Patrimonio
10048,210047,U,1992,ROU,,,Christina Lavinia Badan
10049,210048,R,1993,ROU,,,Ilinca Stoica
10050,210049,R,1992,AUS,,,Ilaria Popovic
10051,210050,R,1992,SRB,,,Jovana Karac
10052,210051,U,1990,SRB,,,Dragana Pojuzina
10053,210052,R,1991,ESP,,,Amaia Ormazabal Oregui
10054,210053,R,1990,HUN,,,Reka Rohonyi
10055,210054,R,1990,HUN,,,Laura Zsofia Biro
10056,210055,U,1983,FRA,,,Sophie Douchet
10057,210056,R,1990,FRA,,,Priscilla Heise
10058,210057,U,1992,GRE,,,Panoria Tsekoura
10059,210058,L,1992,GRE,,,Christina Madenoglou
10060,210059,U,1991,GRE,,,Simona Syleouni
10061,210060,R,1993,BUL,,,Nikol Hristova
10062,210061,U,1992,ESP,,,Maria Jesus Ibanez Galindo
10063,210062,R,1990,CZE,,,Dagmar Dudlakova
10064,210063,R,1992,MAR,,,Amina El Khattabi
10065,210064,R,1989,USA,,,Denise Muresan
10066,210065,U,1989,USA,,,Molly Scott
10067,210066,R,1990,BEL,,,Ine Nowe
10068,210067,R,1993,RUS,,,Violetta Tosmuk
10069,210068,U,1986,GER,,,Imke Reimers
10070,210069,U,1989,MAR,,,Ghizlane Hatim
10071,210070,U,1992,INA,,,Rani Fitriya Wardhani
10072,210071,U,1991,CHN,,,Jun Yi Zheng
10073,210072,R,1991,RUS,,,Daria Maslennikova
10074,210073,U,1992,KOR,,,Jin Yoo
10075,210074,U,1991,JPN,,,Sakiko Namba
10077,210076,R,1991,JPN,,,Tomoko Iyori
10078,210077,R,1993,THA,,,Siriporn Phakamad
10079,210078,R,1990,TUN,,,Olfa Dhaoui
10080,210079,R,1990,BEL,,,Audrey Leitz
10081,210080,R,1991,BIH,,,Nevena Arsic
10082,210081,R,1993,TUN,,,Amina Mrad
10083,210082,R,1990,TUN,,,Nour Kaddour
10084,210083,U,1986,BRA,,,Maiara Olivera
10085,210084,U,1991,BRA,,,Juliana Pires
10086,210085,U,1992,MEX,,,Lizette Gomez
10087,210086,U,1991,MEX,,,Roxana Rabago
10088,210087,U,1992,USA,,,Nelo Phiri
10089,210088,U,1992,MEX,,,Adriana Chavez
10090,210089,R,1989,USA,,,Farwa Husain
10092,210091,U,1991,MEX,,,Silvia Priscila Montoya
10093,210092,R,1989,COL,,,Melissa Garcia
10094,210093,U,1993,COL,,,Daniela Garcia Diaz
10095,210094,U,1991,COL,,,Angie Solorzano
10096,210095,U,1994,COL,,,Maria Fernanda Vargas
10097,210096,R,1989,COL,,,Sara Julio
10098,210097,U,1983,COL,,,Norma Flautero
10099,210098,U,1991,COL,,,Gabi Rojas
10100,210099,U,1992,COL,,,Nicole Saracino
10101,210100,U,1993,COL,,,Brigith Alejandra Teran
10102,210101,U,1991,COL,,,Diana Rivera
10103,210102,U,1992,COL,,,Diana Carolina Casas
10104,210103,R,1992,COL,,,Derly Cunya
10105,210104,U,1991,COL,,,Maria Paula Sanchez
10106,210105,U,1990,BRA,,,Marina Lebrao
10107,210106,R,1990,ARG,,,Sofia Vignau
10108,210107,L,1993,GER,,,Constanze Lotz
10109,210108,R,1992,SUI,,,Sandy Marti
10110,210109,U,1990,BRA,,,Carolina Camargo De Luca
10111,210110,U,1991,BRA,,,Mariana Sonnervig
10112,210111,R,1991,BRA,,,Manuela Leme
10113,210112,L,1990,PAR,,,Ana Maria Chavez Franco
10114,210113,R,1994,PER,,Q6376489,Katherine Gabriela Miranda Chang
10115,210114,R,1988,SWE,,,Marit Nordfors
10116,210115,R,1991,RUS,,,Anastasia Aleshcheva
10117,210116,U,1992,ISR,,,Natasha Natalia Shigina
10118,210117,U,1990,GER,,,Xenia Suworowa
10119,210118,U,1991,RUS,,,Arina Alilueva
10120,210119,U,1992,ISR,,,Or Meir
10121,210120,U,1993,ISR,,,Shir Perkis
10122,210121,U,1993,ISR,193.0,,Or Sasson
10123,210122,R,1994,ISR,,,Maayan Mastey
10124,210123,R,1993,ISR,,,Daniel Kestenboum
10125,210124,R,1989,ESP,,,Alicia De La Capilla
10126,210125,R,1991,SUI,,,Talissa Kucera
10127,210126,L,1993,GRE,,,Charitomeni Matoula
10128,210127,R,1994,USA,,,Brooke Lindsey Hughes
10129,210128,U,1991,USA,,,Lilly F Kimbell
10130,210129,U,1989,ARG,,,Stefania Carrizo
10131,210130,R,1994,BOL,,,Maria Paula Deheza
10132,210131,U,1993,BOL,,,Belen Rivera
10133,210132,R,1994,BOL,,,Maria Ines Deheza
10134,210133,U,1992,AUS,,,Vanessa Moor
10135,210134,U,1994,BOL,,,Natalia Davila
10136,210135,R,1990,CHI,,,Romina Brante
10137,210136,R,1990,BOL,,,Alejandra Gamboa
10138,210137,R,1992,AUS,,,Stephanie Slaveski
10139,210138,R,1994,BOL,168.0,Q27049217,Noelia Zeballos
10140,210139,R,1992,BEL,,,Tatiana Rodens
10141,210140,R,1993,FRA,,,Pauline Lollia
10142,210141,R,1992,FRA,,,Iris Mannarino
10143,210142,R,1992,RUS,,,Elizaveta Kuzmina
10144,210143,R,1992,AUT,,,Christina Mathis
10145,210144,U,1991,POL,,,Karolina Kostro
10146,210145,R,1991,PER,,,Ana Claudia Carbajal Espinosa
10147,210146,R,1991,USA,,,Brynn Boren
10148,210147,U,1982,CZE,,,Katerina Sevcikova
