,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
62767,210483,R,2002,CHN,185.0,,Yaojie Zeng
62768,210484,U,2005,JPN,,,Lennon Roark Jones
62769,210485,R,2004,TUR,,,Togan Tokac 
62770,210486,R,2004,USA,185.0,,Nicholas Godsick
62771,210487,U,2005,ESP,,,Kenneth Rabinad Vila
62772,210488,U,2006,ESP,,,Roger Pascual Ferra 
62773,210489,U,2003,UKR,,,Yevhenii Bondarenko
62774,210490,U,2005,CAN,,,Matthias Uwe Kask
62775,210491,U,2003,CRO,,,Alen Bill
62776,210492,U,2003,AUT,,,Marko Andrejic
62777,210493,U,2004,ESP,,,Jorge Carlos Camara Allgaier
62778,210494,R,2006,FRA,183.0,,Theo Papamalamis
62779,210495,U,2000,ALG,,,Rayan Ghedjemis
62780,210496,U,2003,IND,,,Sushant Dabas
62781,210497,U,1998,IND,,,Tathagat Charantimath
62782,210498,R,2004,KOR,183.0,,Gerard Campana Lee
62783,210499,U,2006,SUI,,,Janis Raffael Simmen
62784,210500,U,2001,FRA,,,Skander Ben Fraj
62785,210501,U,2002,IND,,,Dhananjay Singh
62786,210502,U,2003,ITA,,,Michael Rossoni
62787,210503,U,2001,ROU,,,Mateo Bejenaru
62788,210504,U,2003,GBR,,,Billy Blaydes
62789,210505,R,2000,POL,,,Marcel Zielinski
62790,210506,R,2004,USA,193.0,,Alex Michelsen
62791,210507,R,2004,CHI,180.0,,Nicolas Villalon
62792,210508,U,2004,ARG,,,Santiago Passoni
62793,210509,U,2003,ARG,,,Martin Buslje
62794,210510,U,2004,ARG,,,Lautaro Midon
62795,210511,R,2001,AUS,193.0,,Luke Sorensen
62796,210512,U,2003,AUS,,,Shuannon Tricerri
62797,210513,R,2004,TUR,191.0,,Tuncay Duran
62798,210514,U,1996,GER,,,Edison Ambarzumjan
62799,210515,U,2002,MKD,,,Tarik Mustafic
62800,210516,U,2003,GER,,,Kiyan Santino Kasemi
62801,210517,U,2003,SWE,,,William Alsterback
62802,210518,U,2004,ESP,,,Alex Padro Parra
62803,210519,U,2002,ESP,,,Inaki Cabrera Bello
62804,210520,R,2000,ESP,,,Nil Regas Luis
62805,210521,R,1998,CAN,191.0,,Aurel Ciocanu
62806,210522,L,2004,GBR,188.0,,William Jansen
62807,210523,L,2005,GBR,,,Luca Pow
62808,210524,U,2005,GBR,,,Fabio Nestola
62809,210525,U,2004,GBR,,,Louis Bowden
62810,210526,U,2003,ITA,,,Niccolo Baroni
62811,210527,U,2003,ITA,,,Paolo Rosati
62812,210528,R,2002,THA,,,Anapat Timangkul
62813,210529,U,2001,AUS,,,James Hartson
62814,210530,L,2005,USA,180.0,,Learner Tien
62815,210531,R,2004,FRA,,,Paul Inchauspe
62816,210532,R,2003,ITA,,,Giacomo Crisostomo
62817,210533,U,2000,ITA,,,Valerio Perruzza
62818,210534,U,2003,ITA,,,Nicola Porcu
62819,210535,R,2003,UZB,191.0,,Maxim Shin
62820,210536,R,2006,JPN,193.0,,Rei Sakamoto
62821,210537,L,2004,CRO,196.0,,Josip Simundza
62822,210538,R,2004,CRO,,,Noa Vukadin
62823,210539,U,2001,FRA,,,Alessandro Corcelli Perez
62824,210540,R,2003,GBR,183.0,,Felix Mischker
62825,210541,U,2005,THA,,,Suphawat Saeoui
62826,210542,U,2001,ITA,,,Marco Franzini 
62827,210543,U,2003,KOR,,,Woohyuk Sim
62828,210544,U,2000,BIH,,,Andrej Duric
62829,210545,R,2004,MEX,,,Luis Carlos Alvarez
62830,210546,R,2004,AUT,183.0,,Jan Kobierski 
62831,210547,U,2003,AUS,,,Eric Padgham
62832,210548,U,2001,GER,,,Tim Loosen
62833,210549,U,2006,GER,,,Max Stenzer
62834,210550,R,2003,ITA,,,Benito Massacri
62835,210551,U,2002,AUT,,,Tobias Smoliner
62836,210552,U,2000,ITA,,,Alessio Savoldi
62837,210553,R,2002,AUS,188.0,,Jacob Bradshaw
62838,210554,U,2006,SRB,,,Marko Maksimovic
62839,210555,U,2003,BIH,,,Andrej Djokic 
62840,210556,R,2004,CZE,183.0,,Jakub Nicod
62841,210557,L,2006,CZE,188.0,,Petr Brunclik
62842,210558,R,2004,CZE,183.0,,Hynek Barton
62843,210559,U,2007,BOL,,,Esteban Beaumelle Munoz
62844,210560,U,2003,GUD,,,Jean Christian Morandais
62845,210561,U,2004,GBR,,,Yujiro Onuma
62846,210562,U,2000,ITA,,,Marco Dessi
62847,210563,U,2003,USA,,,Eugenio Gonzalez Fitzmaurice
62848,210564,U,2002,USA,,,Jakub Ostajewski
62849,210565,L,2002,USA,,,Elijah Strode
62850,210566,U,2000,FRA,,,Marko Maric
62851,210567,U,2004,BIH,,,Radomir Tomic
62852,210568,U,2003,SWE,,,Timothy Carlsson Seger
62853,210569,R,2005,SWE,,,Sebastian Eriksson
62854,210570,R,2005,SWE,,,Kevin Edengren
62855,210571,U,2003,SWE,,,Isac Stroemberg
62856,210572,U,2003,SWE,,,Michael Minasyan
62857,210573,U,1998,SWE,,,Eric Lindstrom
62858,210574,U,2004,SWE,,,Jeiden Saidizand 
62859,210575,U,2002,SWE,,,Jack Karlsson Wistrand
62860,210576,U,2003,AUS,,,Dwaine Duncan
62861,210577,U,2003,ESP,,,Alejandro Turriziani Alvarez
62862,210578,U,2001,GBR,,,Joseph White
62863,210579,U,2005,ITA,,,Marco Berti
62864,210580,L,1998,AUS,178.0,,Zaharije Zak Talic
62865,210581,U,2001,ESP,,,Joan Busoms Puig
62866,210582,U,1999,BRA,,,Guilherme Meale
62867,210583,U,2001,ESP,,,Rodrigo Mora Clement
62868,210584,U,2003,ALG,,,Aymen Abderrahmene Ali Moussa
62869,210585,U,2007,ALG,,,Ouassim Ben Guergoura
62870,210586,R,2002,GER,180.0,,Joshua Schaefer
62871,210587,U,1998,ALG,,,Mohammed Yenni Kichou
62872,210588,U,2003,SUI,,,Frederic Vogeli
62873,210589,U,2004,CZE,,,Stepan Mruzek 
62874,210590,U,2006,GER,,,Henri Haupt
62875,210591,U,2005,CRO,,,Patrik Jurina
62876,210592,U,1998,UKR,,,Igor Dudun
62877,210593,U,2005,CRO,,,Fran Kuna
62878,210594,U,2004,UKR,,,Ivan Kremenchutskyi 
62879,210595,U,2005,CZE,,,Jiri Cizek
62880,210596,U,2003,EGY,,,Hussein El Tawil
62881,210597,U,2005,EGY,,,Ahmed Zaki
62882,210598,R,2001,ARG,191.0,,Nicolas Hollender
62883,210599,U,1997,USA,,,Ryan Dickerson
62884,210600,U,2002,ESP,,,Gerard Oltra Guiral
62885,210601,U,2002,FIN,,,Oskari Eerola
62886,210602,U,2001,FIN,,,Peetu Pohjola
62887,210603,U,1997,FRA,,,Anthony Turchi 
62888,210604,U,2005,FRA,,,Loann Massard 
62889,210605,U,2001,FRA,,,Liam Branger 
62890,210606,U,2005,USA,,,Liam Oliver
62891,210607,U,1998,AUS,,,Timothy Gray
62892,210608,U,2004,ISR,,,Eyal Shyovitz
62893,210609,U,2002,SUI,,,Jasin Jakupi
62894,210610,U,2003,ESP,,,Mario Monclus Martin
62895,210611,U,2003,AUS,,,Dusan Rsovac
62896,210612,U,2003,BRA,,,Rodrigo Braunstein
62897,210613,R,2004,AUS,180.0,,Derek Pham
62898,210614,U,2001,ARG,,,Lucas Cotler
62899,210615,L,2003,RUS,,,Egor Khotchenkov 
62900,210616,U,2003,USA,,,Jean Baptiste Badon
62901,210617,U,2002,ALG,,,Rafik Benguergoura
62902,210618,U,2005,ALG,,,Mohammed Slimane Kichou
62903,210619,U,1999,CAN,,,Aleksa Vladicic
62904,210620,U,2004,AUT,,,Inas Sarajlic
62905,210621,U,2002,AUT,,,Aldin Jasarevic
62906,210622,U,2003,CZE,,,Jakub Prachar
62907,210623,R,2005,CZE,,,Jakub Filip
62908,210624,U,2005,ECU,,,Jorge Ruiz
62909,210625,U,2002,NED,,,Philippe Mercelina
62910,210626,U,1999,ECU,,,Juan Martin Bosmediano Pazmino
62911,210627,U,2004,ECU,,,Omar Suarez Berrezueta
62912,210628,U,2003,USA,,,Luca  Julian Hotze
62913,210629,U,2005,ESP,,,Alejandro Juan Mano 
62914,210630,U,2006,FIN,,,Otso Martikainen
62915,210631,U,2007,FIN,,,Linus Lagerbohm
62916,210632,U,2003,UKR,,,Vadym Konovchuk
62917,210633,U,2002,ESP,,,Sergi Mico Fenollar 
62918,210634,U,2006,GRE,,,Chris Spyrou
62919,210635,U,2000,USA,,,Ian Turner
62920,210636,U,2001,GUM,,,Camden  Camacho
62921,210637,U,2005,USA,,,Dylan Charlap
62922,210638,U,2004,TPE,,,Yu Lun Chen
62923,210639,U,2005,GUM,,,Aarman Sachdev
62924,210640,U,2002,PAK,,,Huzaifa Abdul Rehman
62925,210641,U,2004,USA,,,Diego Marin 
62926,210642,U,1997,JPN,,,Mao Takada
62927,210643,U,2005,AUS,,,Hanival Kahsay
62928,210644,U,2004,ISR,,,Itamar Tapiro
62929,210645,U,2005,ISR,,,Ofek Shimanov 
62930,210646,U,2000,MEX,,,Patricio Nieto
62931,210647,U,2002,MEX,,,Rafael Alfonso De Alba Valdes
62932,210648,U,2003,MNE,,,Aleksa Krivokapic
62933,210649,R,2004,ITA,178.0,,Giammarco Gandolfi
62934,210650,U,2001,ROU,,,Stefan Adrian Andreescu
62935,210651,U,2003,ROU,,,Vlad Cristian Breazu
62936,210652,L,2004,ROU,180.0,,Dragos Nicolae Cazacu
62937,210653,U,2004,ROU,,,Eric David Verdes
62938,210654,U,2002,THA,,,Patorn Hanchaikul
62939,210655,U,2003,THA,,,Guntinun Sootinun Opart
62940,210656,U,2003,GER,,,Leon Berg
62941,210657,U,2000,IND,,,Shivank Bhatnagar
62942,210658,U,2003,RSA,,,Andreas Scott
62943,210659,R,2003,USA,175.0,,Aman Sharma
62944,210660,U,2003,ESP,,,Luis Francisco 
62945,210661,U,2004,USA,,,Hudson Rivera Rivera
62946,210662,U,2000,USA,,,Marco Alvarez
62947,210663,U,2003,USA,,,Alexander Stafford
62948,210664,R,2003,USA,188.0,,Bjorn Swenson
62949,210665,U,2002,PHI,,,Michael Francis Eala
62950,210666,U,2003,VIE,,,Ha Minh Duc Vu
62951,210667,U,2004,ITA,,,Edoardo Cherie Ligniere
62952,210668,R,2004,ITA,191.0,,Massimo Giunta
62953,210669,U,2003,BRA,,,Lorenzo Esqueci
62954,210670,R,2005,SRB,191.0,,Sasa Markovic
62955,210671,U,1999,USA,,,Alexander Del Corral
62956,210672,L,1999,JPN,185.0,,Leo Vithoontien
62957,210673,U,2002,DOM,,,Eudy Francisco Ledesma Mercedes
62958,210674,U,2003,USA,,,Ellis Short
62959,210675,U,2003,JAM,,,John Chin
62960,210676,U,1997,USA,,,Wyatt Demulling
62961,210677,U,1982,ECU,,,Juan Carlos Osorio Hernandez
62962,210678,U,2002,POR,,,William Binnie
62964,210680,U,2003,VAN,,,Clement Mainguy
62965,210681,R,2003,JPN,170.0,,Taki Adachi
62966,210682,L,2005,ITA,185.0,,Federico Bondioli
62967,210683,R,2004,ITA,183.0,,Peter Buldorini
62968,210684,R,2004,ITA,173.0,,Niccolo Ciavarella
62969,210685,U,2002,BLR,,,Aleksandr Kalinin
62970,210686,R,2003,IRL,193.0,,Michael Agwi
62971,210687,U,1999,THA,,,Pawit Sornlaksup
62972,210688,U,1995,TPE,,,Ching Mou Yu
62973,210689,U,2003,ITA,,,Filippo Martini
62974,210690,U,2002,USA,,,Jacob Bickersteth
62975,210691,L,2002,CAN,185.0,,Joshua Lapadat
62976,210692,U,2001,USA,,,Graydon Lair
62977,210693,R,2004,USA,188.0,,Hudson Rivera
62978,210694,U,2003,USA,,,Nikhil Niranjan
62979,210695,U,1996,FRA,,,Jeremy Field
62980,210696,R,2005,BEL,191.0,,Alexander Blockx
62981,210697,U,2002,BEL,,,Harold Huens
62982,210698,R,1997,USA,183.0,,Jake Bhangdia
62983,210699,U,2003,DOM,,,Antonio Matteo Iaquinto
62984,210700,U,2005,ECU,,,Alfredo Gallegos
62985,210701,U,2006,ISR,,,Gur Trakhtenberg
62986,210702,U,2006,CHN,,,Jinpeng Tang
62987,210703,U,2002,USA,,,Avery Zavala
62988,210704,U,2003,USA,,,Kian Vakili
62989,210705,R,1999,AUS,191.0,,Matt Hulme
62990,210706,U,2000,USA,,,Alexander Richards
62991,210707,U,1997,USA,,,Kalman Boyd
62992,210708,U,2000,VIE,,,Phuc Huynh
62993,210709,R,2004,AUS,178.0,,Jiayang Dong
62994,210710,U,2006,VIE,,,Pham La Hoang Anh
62995,210711,R,2003,ARG,170.0,,Francisco Tomas Geschwind
62996,210712,R,2004,FRA,183.0,,William Jucha
62997,210713,U,2001,GER,,,Luca Matteo Sobbe
62998,210714,R,2002,FRA,196.0,,Robin Catry
62999,210715,U,2005,RUS,,,Yaroslav Demin 
63000,210716,U,2002,GBR,,,Josh Reynolds
63001,210717,U,2001,USA,,,Presley Thieneman
63002,210718,U,1999,IND,,,Aditya Vashistha
63003,210719,R,2003,ARG,188.0,,Francisco Pini
63004,210720,U,2003,BUL,,,Nikola Kolyachev
63005,210721,R,2005,BUL,187.0,,Iliyan Radulov
63006,210722,U,2005,BUL,,,Viktor Markov
63007,210723,R,1999,GBR,183.0,,Liam Hignett
63008,210724,U,2003,ESP,,,Pol Del Castillo
63009,210725,R,2002,FRA,191.0,,Mathis Debru 
63010,210726,U,2004,FRA,,,Cesar Bouchelaghem 
63011,210727,U,2004,GER,,,Taym Al Azmeh
63012,210728,U,2003,MAR,,,Youssef Kadiri Hassani
63013,210729,U,2004,MAR,,,Hamza El Amine
63014,210730,R,2007,MAR,,,Reda Bennani
63015,210731,R,2001,SLO,,,Filip Jeff Planinsek
63016,210732,U,2002,SLO,,,Miha Vetrih
63017,210733,L,1997,FRA,175.0,,Arthur Bonnaud
63018,210734,R,2002,SVK,180.0,,Jakub Katuch
63019,210735,U,2003,SVK,,,Radovan Michalik
63020,210736,U,2003,JPN,,,Shu Matsuoka
63021,210737,U,2005,CHN,,,Majun Li
63024,210740,R,2002,USA,191.0,,Liam Krall
63026,210742,U,2000,USA,,,Phillip Jordan
63027,210743,R,1999,USA,175.0,,Pranav Kumar
63028,210744,L,2006,USA,183.0,,Kaylan Bigun
63029,210745,R,2004,AUT,180.0,,Matthias Ujvary
63030,210746,R,2005,FRA,,,Paul Barbier Gazeu
63031,210747,U,2003,GBR,,,Lui Maxted 
63032,210748,R,2007,ITA,183.0,,Federico Cina
63035,210751,R,1999,GHA,183.0,,Isaac Nortey
63036,210752,U,2001,FRA,,,Max Cunat 
63037,210753,L,2005,SLO,,,Matic Kriznik
63038,210754,L,2005,CZE,,,Jan Hrazdil
63040,210756,U,2001,USA,,,Loren Thomas Byers
63042,210758,R,2006,USA,,,Meecah Bigun
63043,210759,U,2002,USA,,,Gianluca Brunkow
63599,211315,U,2003,AUS,,,Casey Hoole
63601,211317,U,2002,AUS,,,Chen Dong
63604,211320,U,2005,ESP,,,Iker Sevilla
63605,211321,U,2000,GER,,,Philipp Leithold
63606,211322,R,2005,GER,196.0,,Lasse Poertner
63607,211323,R,2004,ITA,183.0,,Jacopo Bilardo
63608,211324,R,2004,MAS,175.0,,Mitsuki Wei Kang Leong
63609,211325,R,2005,IND,173.0,,Aryan Shah
63610,211326,U,2003,INA,,,Gunawan Trismuwantara
63612,211328,U,1999,IND,,,Dheeraj Kodancha Srinivasan
63614,211330,U,2003,POR,,,Vasco Leote Prata
63615,211331,U,2003,POL,,,Mateusz Kulakowski
63616,211332,U,2003,POR,,,Martim Simoes
63617,211333,R,1999,CRO,191.0,,Vito Tonejc
63618,211334,U,2003,SLO,,,Aljaz Jeran
63619,211335,U,2003,SLO,,,Jaka Protic Zakelj 
63620,211336,U,2006,IND,,,Rushil Khosla
63621,211337,U,2005,CZE,,,Patrik Oplustil
63625,211341,U,2004,USA,,,Tommy Czaplinski 
63627,211343,U,1998,IND,,,Guhan Rajan
63628,211344,U,2003,FRA,,,Victor Paganetti
63629,211345,U,2004,CZE,,,Filip Apltauer
63630,211346,R,2001,USA,183.0,,Andres Martin
63631,211347,U,1986,BOL,,,Patricio Rodriguez
63636,211352,U,2004,AUS,,,Amor Jasika
63637,211353,U,2006,AUS,,,Thomas Nicholas Gadecki
63638,211354,U,1999,DEN,,,Patrick Kristensen
63639,211355,U,2002,DEN,,,Oskar Brostrom Poulsen
63642,211358,U,2005,POL,,,Adam Majchrzak
63646,211362,U,2001,USA,,,Robert Shelton
63647,211363,U,2003,POL,,,Piotr Kusiewicz
63648,211364,R,2005,ROU,,,Mihai Alexandru Coman
63649,211365,U,2001,ROU,,,Dan Radu Munteanu
63650,211366,R,2005,SRB,,,Vuk Radjenovic
63652,211368,R,2004,SRB,,,Nikola Zekic
63653,211369,U,2001,IND,,,Gourav Gulia
63669,211385,U,2005,AUT,,,Manuel Lazic
63670,211386,U,2003,GER,,,Alessio Vasquez Gehrke
63671,211387,U,2001,GER,,,Jonas Pelle Hartenstein
63672,211388,R,2003,ARG,170.0,,Felipe De Dios
63673,211389,R,2003,ARG,191.0,,Manuel Mouilleron Salvo
63675,211391,U,2005,ITA,,,Iannis Miletich
63676,211392,U,2005,ESP,,,Mateo Luis Alvarez Sarmiento
63678,211394,R,2004,GBR,188.0,,Patrick Brady
63679,211395,U,2002,GEO,,,Lasha Giorgi Kikvidze
63680,211396,U,2005,ISR,,,Vladimir Bazilevskiy
63685,211401,U,2001,UZB,,,Rakhimbek Ibrakhimov
63690,211406,U,2005,MAR,,,Yazid Lahjomri
63691,211407,R,2002,ITA,178.0,,Andrea Bacaloni
63693,211409,U,2002,FRA,,,Guillaume Dalmasso 
63694,211410,R,1999,SUI,183.0,,Arthur Neuhaus
63695,211411,U,2000,USA,,,Tyler Stice
63699,211415,U,1999,USA,,,Cole Gromley
63734,211450,U,2004,BEL,,,Alessio Basile
63735,211451,R,2005,BEL,180.0,,Gilles Arnaud Bailly
63737,211453,R,2000,CHI,168.0,,Miguel Angel Cabrera
63738,211454,U,2000,ITA,,,Federico Valle
63739,211455,R,2000,USA,180.0,,Oren Vasser
63741,211457,U,2002,FRA,,,Sven Corbinais
63742,211458,R,2004,INA,178.0,,Nathan Anthony Barki
63743,211459,U,1997,INA,,,Achad Imam Maruf
63747,211463,U,2003,ISR,,,Mark Neyelov
63749,211465,R,2002,USA,185.0,,Arman Zamani
63751,211467,U,2002,IND,,,Aditya Vishal Balsekar
63753,211469,U,2003,MEX,,,Yahir Emiliano Moheno
63755,211471,U,2004,SWE,,,Henrik Bladelius
63757,211473,L,2004,TUN,,,Rayen Hermassi
63758,211474,U,2003,FRA,,,Pablo Trochu 
63763,211479,U,2006,BRA,,,Gustavo Ribeiro De Almeida
63764,211480,U,2004,RUS,,,Aleksander Chayka
63768,211484,U,2006,KOR,,,Jangjun Kim
63770,211486,U,2004,KOR,,,Haesun Lee 
63774,211490,U,2004,NED,,,Daniel Verbeek
63775,211491,U,2005,ROU,,,Robert Guna
63777,211493,U,2006,ROU,,,Calin Teodor Stirbu
63778,211494,U,2006,ROU,,,Constantin Radu
63779,211495,R,2004,SUI,183.0,,Andrin Casanova
63780,211496,U,2001,GER,,,Philipp Pavlenko
63781,211497,U,2004,MON,,,Rocco Piatti
63782,211498,R,1998,ITA,,,Riccardo Mascarini
63784,211500,R,2004,POR,,,Tiago Pereira
63785,211501,R,2004,JPN,185.0,,Kenta Miyoshi
63787,211503,U,2006,AUT,,,Nico Hipfl
63788,211504,U,2004,BEL,,,Jack Loge
63789,211505,U,2002,ITA,,,Denis Constantin Spiridon 
63792,211508,R,1999,BRA,193.0,,Vitor Leal
63793,211509,U,2003,ITA,,,Stefano Papagno
63795,211511,U,2001,RUS,,,Ivan Kazakov
63798,211514,U,2007,GER,,,Justin Engel
63800,211516,U,2006,ITA,,,Lorenzo Beraldo
63801,211517,U,2000,ITA,,,Gregorio Biondolillo
63803,211519,R,2003,JPN,173.0,,Geni Inoue
63805,211521,U,2004,KOR,,,Min Seong Kim
63806,211522,R,1998,USA,132.0,,Andrew Rogers
63808,211524,R,2005,NED,,,Abel Forger
63809,211525,U,2002,GER,,,Leon Formella
63810,211526,U,2003,NED,,,Miko Wassermann
63811,211527,U,2001,SUI,,,Jamie Krattiger
63813,211529,U,2003,POL,,,Mikolaj Lis
63814,211530,R,2006,POL,191.0,,Tomasz Berkieta
63816,211532,U,2003,ITA,,,Nicolo Toffanin
63817,211533,R,2004,ITA,178.0,,Gianluca Cadenasso 
63820,211536,U,2005,HUN,,,Patrik Meszaros 
63823,211539,U,2005,HUN,,,Gabor Hornung
63825,211541,L,2000,GER,180.0,,Dennis Dragomirov
63826,211542,R,2005,ITA,188.0,,Filippo Romano
63827,211543,R,2005,ITA,188.0,,Lorenzo Sciahbasi 
63829,211545,R,1996,JPN,188.0,,Seiya Nakanishi
63834,211550,U,1997,JPN,,,Yusuke Kusuhara
63841,211557,R,2004,ITA,188.0,,Lorenzo Ferri
63842,211558,U,2007,MAR,,,Karim Bennani
63843,211559,U,2004,USA,,,David Krasner
63846,211562,U,2001,NED,,,Rik Muller
63847,211563,U,2003,GER,,,Aaron James Williams
63848,211564,U,2003,NED,,,Brian Bozemoj
63850,211566,R,2005,SUI,185.0,,Patrick Schoen
63851,211567,U,2004,POR,,,Nuno Pinheiro
63852,211568,U,2001,ITA,,,Alessio Demichelis
63854,211570,U,2006,ESA,,,Cesar Cruz
63855,211571,U,2005,LAT,,,Daniels Tens
63856,211572,U,2003,INA,,,Tegar Abdi Satrio Wibowo
63857,211573,U,2003,INA,,,Lucky Candra Kurniawan
63858,211574,R,2003,AUS,175.0,,Ethan Cook
63859,211575,U,2003,AUS,,,Thomas Patton
63860,211576,U,2002,FRA,,,Marc Antoine Gaillard 
63861,211577,R,2005,FRA,191.0,,Antoine Ghibaudo
63862,211578,U,1997,ITA,,,Andrea Licitra
63865,211581,R,2004,USA,188.0,,Leanid Boika
63866,211582,U,1996,ARG,,,Federico Boscarino
63869,211585,U,1998,USA,,,Alex Kuperstein
63871,211587,U,2004,POR,,,Diogo Morais
63873,211589,U,2002,SLO,,,Tilen Kovac
63876,211592,U,2000,SRB,,,Tadija Radovanovic
63877,211593,U,2005,SRB,,,Romeo Hadzimehmedovic 
63878,211594,R,1998,GER,178.0,,Luca Wiedenmann
63879,211595,U,1999,AUS,,,Kyle Gauci
63880,211596,R,2005,RUS,185.0,,Yaroslav Demin
63881,211597,U,2000,AUS,,,Sam Oster
63884,211600,U,2005,ESP,,,Carlos Giraldi
63885,211601,R,2004,ESP,,,Alvaro Peiro Serrano
63889,211605,R,2004,BUL,,,Mihail Ivanov
63890,211606,U,2005,SWE,,,Albert Saar
63891,211607,U,2005,SWE,,,Filip Stidell
63892,211608,R,2004,SUI,173.0,,Nicolas Kobelt
63893,211609,R,2005,SWE,188.0,,Max Dahlin
63894,211610,U,2006,CYP,,,Andreas Timini
63895,211611,R,1999,GER,198.0,,Mark Wallner
63896,211612,U,2002,GER,,,Frederic Schlossmann
63899,211615,U,2006,COL,,,Mateo Castaneda
63901,211617,U,2007,CZE,,,Maxim Mrva
63902,211618,R,2007,CZE,,,Jan Kumstat
63905,211621,U,2003,FRA,,,Arthur Nagel 
63906,211622,U,2005,FRA,,,Loan Lestir
63911,211627,R,2005,JPN,180.0,,Hayato Matsuoka
63912,211628,R,2000,JPN,183.0,,Koki Matsuda
63913,211629,U,2002,SWE,,,Axel Bergdahl
63914,211630,U,2003,SWE,,,Jan Simonsson
63916,211632,U,2001,JPN,,,Ryoma Matsushita
63918,211634,U,2004,ARG,,,Tobia Grandinetti
63919,211635,U,2005,ARG,,,Segundo Goity Zapico
63920,211636,R,2004,ARG,183.0,,Lucio Ratti
63922,211638,L,2004,NZL,,,Jack Loutit
63923,211639,R,2005,ESP,180.0,,Alejo Sanchez Quilez
63926,211642,U,1999,GBR,,,Damian Rodriguez
63927,211643,U,2008,MOZ,,,Edilson Jose De Arauje Rosa
63929,211645,U,2000,GER,,,Christian Djonov
63930,211646,U,2004,FRA,,,Louis Larue
63931,211647,L,2004,CAN,183.0,,Jaden Weekes
63932,211648,U,2002,AUS,,,Jack Mccarthy
63933,211649,R,2005,ARG,188.0,,Fernando Cavallo
63934,211650,U,2005,BUL,,,Adriano Dzhenev
63935,211651,U,2007,BUL,,,Alexander Vasilev
63936,211652,U,2002,NED,,,Twan Van Zijl
63939,211655,R,2005,ESP,,,Julian  Alonso
63942,211658,U,2003,ARG,,,Tomas Martinez
63944,211660,U,2003,BRA,,,Ryan Augusto Dos Santos
63945,211661,R,2005,ARG,170.0,,Juan Estevez
63946,211662,R,2004,BRA,180.0,,Gabriel Schenekenberg
63947,211663,R,2006,BRA,185.0,,Joao Fonseca
63948,211664,U,2006,BRA,,,Nicolas Oliveira
63949,211665,U,2005,POL,,,Piotr Czaczkowski
63951,211667,U,2004,ITA,,,Matteo Fondriest
63953,211669,R,2006,TUR,,,Atakan Karahan
63956,211672,U,2003,FRA,,,Lucas Schurdevin
63957,211673,R,2005,CAN,183.0,,Duncan Chan
63958,211674,U,2006,CAN,,,Kuang Qing Xu
63959,211675,R,2006,CAN,,,Keegan Rice
63960,211676,U,2004,RUS,,,Saveliy Ivanov
63961,211677,U,2004,GBR,,,Matthew Rankin
63962,211678,U,2006,EST,,,Georg Strasch
63968,211684,U,2006,TUR,,,Emirhan Bulut
63969,211685,U,2004,TUR,,,Birtan Duran
63972,211688,U,2001,TUR,,,Enes Donmezer
63973,211689,U,2004,FRA,,,Artiom Dorofeev
63974,211690,U,2004,TUR,,,Toprak Avcibasi
63976,211692,U,2003,USA,,,Nicholas Heng
63978,211694,R,2002,ARG,175.0,,Gino Romano
63979,211695,U,1998,ARG,,,Lautaro Agustin Corthey
63982,211698,R,2005,ARG,178.0,,Gonzalo Zeitune
63984,211700,U,2005,RUS,,,Ruslan Tiukaev
63985,211701,U,2005,FRA,,,Jules Leroux
63988,211704,U,2000,IND,,,Oges Theyjo Jaya Prakash
63991,211707,U,2005,ISR,,,Amit Vales
63992,211708,U,2002,ITA,,,Manuel Plunger
63993,211709,U,1997,ITA,,,Giovanni Agostinetto
63995,211711,R,2003,USA,183.0,,Braden Shick
63997,211713,U,2001,USA,,,Foster Rogers
63998,211714,U,2002,USA,,,Jake Sweeney
64000,211716,U,2003,ARG,,,Agustin Mastri
64005,211721,U,2003,POL,,,Milosz Sroka
64006,211722,U,2001,IND,,,Manish Ganesh
64007,211723,R,2004,CHI,,,Alejandro Bancalari
64008,211724,U,2002,USA,,,Tyler Stewart
64011,211727,R,2006,AUS,188.0,,Pavle Marinkov
64012,211728,U,2005,GBR,,,Freddy Blaydes
64016,211732,U,2003,BRA,,,Kaua Lorenzo Santos Gava
64017,211733,U,2007,USA,,,Evan Sharygin
64019,211735,U,2004,USA,,,David Saye
64020,211736,U,2000,USA,,,Patrick Fletchall
64021,211737,U,2004,USA,,,Sean Daryabeigi
64022,211738,R,2004,USA,,,Jonah Braswell
64023,211739,U,2005,CAN,,,Liam Drover Mattinen
64024,211740,U,2005,AUS,,,Jeremy Zhang
64025,211741,U,2004,GBR,,,Anthony Wright
64026,211742,U,2001,ESP,,,Daniel Lara Salmeron
64029,211745,U,2002,ITA,,,Gabriele Camilli
64031,211747,U,2005,GBR,,,Nicolas Philibert
64033,211749,U,1999,SWE,,,Kenzo Koistila Larsson
64035,211751,U,1999,COL,,,Andrei Duarte
64036,211752,R,2004,USA,183.0,,Jasper Lai
64039,211755,U,2004,SVK,,,Samuel Kyjaci
64040,211756,R,2005,SVK,,,Michal Krajci
64042,211758,L,1998,GBR,180.0,,Matthew Summers
64045,211761,U,2004,ARG,,,Valentin Basel
64046,211762,U,2003,ESP,,,David Naharro
64047,211763,U,2004,SUI,,,Alexander Orlov
