,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
1317,Kirsten Flipkens,3.0,53.333333333333336,2.6666666666666665,33.333333333333336,9.333333333333334,75.0,3,2017
1318,Ekaterina Alexandrova,3.0,28.0,3.0,16.0,7.0,75.0,1,2017
1319,Magda Linette,3.0,46.0,3.3333333333333335,28.0,9.0,75.0,3,2017
1320,Marketa Vondrousova,4.5,48.5,3.5,33.5,9.5,78.0,2,2017
1321,Evgeniya Rodina,0.5,73.5,5.0,42.0,16.5,80.0,2,2017
1322,Mandy Minella,2.0,42.333333333333336,1.3333333333333333,26.0,10.0,80.0,3,2017
1323,Julia Boserup,3.0,42.0,7.0,30.5,7.5,81.0,2,2017
1324,Yanina Wickmayer,3.0,32.5,1.0,20.0,8.0,81.0,2,2017
1325,Pauline Parmentier,2.0,26.5,3.0,16.5,8.5,82.0,2,2017
1326,Madison Brengle,0.0,37.0,2.5,21.0,6.5,83.0,2,2017
1327,Andrea Petkovic,0.5,71.5,8.0,34.5,20.5,84.0,2,2017
1328,Annika Beck,0.0,31.0,3.0,12.0,6.0,84.0,1,2017
1329,Veronica Cepede Royg,1.0,57.0,3.6666666666666665,32.0,8.666666666666666,85.0,3,2017
1330,Camila Giorgi,7.0,40.0,5.0,23.0,8.0,86.0,1,2017
1331,Nao Hibino,1.0,43.0,2.0,24.0,10.0,87.0,2,2017
1332,Magdalena Rybarikova,7.0,44.0,4.0,28.0,8.0,87.0,1,2017
1333,Aliaksandra Sasnovich,1.5,40.5,5.0,23.5,9.5,89.0,2,2017
1334,Kurumi Nara,0.0,44.0,0.5,22.5,10.5,91.0,2,2017
1335,Jana Cepelova,1.6666666666666667,57.333333333333336,5.0,35.666666666666664,10.0,91.0,3,2017
1336,Jennifer Brady,7.0,36.0,4.0,28.0,5.0,93.0,1,2017
1337,Beatriz Haddad Maia,2.0,50.0,5.0,31.5,9.0,95.0,2,2017
1338,Sara Sorribes Tormo,0.0,51.5,7.5,35.0,8.5,97.0,2,2017
1339,Maria Sakkari,1.0,27.0,0.0,13.0,10.0,98.0,1,2017
1340,Alison Van Uytvanck,1.0,27.0,2.0,16.0,8.0,98.0,1,2017
1341,Richel Hogenkamp,2.0,51.0,6.0,32.0,6.0,100.0,1,2017
1342,Simona Halep,1.0,67.0,4.0,39.0,12.0,1.0,1,2018
1343,Caroline Wozniacki,4.0,74.0,3.0,48.0,14.0,2.0,1,2018
1344,Garbine Muguruza,1.5,45.0,2.5,26.0,9.5,3.0,2,2018
1345,Sloane Stephens,1.0,43.0,2.0,20.0,17.0,4.0,1,2018
1346,Elina Svitolina,1.5,52.5,5.5,33.5,10.5,5.0,2,2018
1347,Caroline Garcia,4.0,38.5,4.5,24.5,6.0,6.0,2,2018
1348,Karolina Pliskova,4.0,50.333333333333336,4.0,33.0,8.0,7.0,3,2018
1349,Petra Kvitova,3.0,32.0,1.5,19.5,8.5,7.0,2,2018
1350,Venus Williams,2.0,79.0,7.0,52.0,18.0,9.0,1,2018
1351,Madison Keys,15.0,74.0,2.0,49.0,14.0,11.0,1,2018
1352,Angelique Kerber,1.5,58.0,4.0,39.0,9.0,11.0,2,2018
1353,Jelena Ostapenko,1.5,35.0,6.0,19.0,10.0,12.0,2,2018
1354,Julia Goerges,5.333333333333333,36.333333333333336,5.666666666666667,23.333333333333332,6.0,13.0,3,2018
1355,Daria Kasatkina,2.3333333333333335,56.666666666666664,8.666666666666666,33.0,13.333333333333334,14.0,3,2018
1356,Coco Vandeweghe,9.0,58.666666666666664,5.666666666666667,38.333333333333336,9.333333333333334,15.0,3,2018
1357,Elise Mertens,5.0,54.25,4.25,33.75,11.25,15.0,4,2018
1358,Ashleigh Barty,4.0,33.0,2.6666666666666665,23.333333333333332,4.666666666666667,16.0,3,2018
1359,Naomi Osaka,3.3333333333333335,32.333333333333336,1.0,21.333333333333332,4.666666666666667,18.0,3,2018
1360,Magdalena Rybarikova,2.5,36.0,2.5,25.25,7.25,19.0,4,2018
1361,Anastasija Sevastova,2.3333333333333335,49.333333333333336,4.0,29.666666666666668,15.333333333333334,20.0,3,2018
1362,Kiki Bertens,4.666666666666667,61.333333333333336,6.333333333333333,39.0,16.666666666666668,20.0,3,2018
1363,Maria Sharapova,8.0,61.0,11.0,39.0,14.0,22.0,1,2018
1364,Johanna Konta,5.25,48.75,3.25,31.75,9.5,22.0,4,2018
1365,Barbora Strycova,3.6666666666666665,54.333333333333336,4.666666666666667,35.333333333333336,8.666666666666666,23.0,3,2018
1366,Anett Kontaveit,4.0,52.666666666666664,4.0,33.0,9.0,24.0,3,2018
1367,Daria Saville,2.0,50.0,10.0,30.8,12.4,25.0,5,2018
1368,Carla Suarez Navarro,2.0,40.0,2.0,25.0,6.0,26.0,3,2018
1369,Mihaela Buzarnescu,1.0,35.5,1.75,20.75,6.0,28.0,4,2018
1370,Anastasia Pavlyuchenkova,2.6666666666666665,46.0,2.3333333333333335,30.333333333333332,10.0,28.0,3,2018
1371,Shuai Zhang,2.5,38.0,3.0,23.0,8.5,29.0,2,2018
1372,Agnieszka Radwanska,0.0,57.5,0.0,30.5,11.0,30.0,2,2018
1373,Dominika Cibulkova,2.0,46.666666666666664,3.3333333333333335,31.0,9.0,32.0,3,2018
1374,Aryna Sabalenka,1.5,55.0,2.25,35.25,8.5,32.0,4,2018
1375,Irina Camelia Begu,2.0,31.0,5.5,18.0,7.0,33.0,2,2018
1376,Lesia Tsurenko,0.5,31.5,3.5,18.0,7.5,34.0,2,2018
1377,Kate Makarova,2.6666666666666665,51.0,2.6666666666666665,31.0,6.0,34.0,3,2018
1378,Maria Sakkari,1.6666666666666667,42.0,3.0,27.0,8.333333333333334,35.0,3,2018
1379,Timea Babos,4.0,39.0,4.333333333333333,25.0,7.666666666666667,36.0,3,2018
1380,Shuai Peng,1.5,56.5,2.0,34.5,10.5,38.0,2,2018
1381,Aleksandra Krunic,1.0,41.0,2.5,22.0,7.5,39.0,2,2018
1382,Katerina Siniakova,6.5,59.0,7.0,39.0,8.0,40.0,2,2018
1383,Danielle Collins,0.3333333333333333,26.666666666666668,3.0,14.0,8.0,41.0,3,2018
1384,Alize Cornet,1.6666666666666667,45.0,6.0,28.333333333333332,10.0,41.0,3,2018
1385,Donna Vekic,4.25,35.0,5.25,21.5,7.75,42.0,4,2018
1386,Petra Martic,9.5,48.0,1.5,32.0,7.0,43.0,2,2018
1387,Kaia Kanepi,3.5,43.5,5.5,24.5,11.0,44.0,2,2018
1388,Alison Van Uytvanck,6.0,58.5,4.0,35.5,10.75,44.0,4,2018
1389,Kirsten Flipkens,1.5,50.0,3.0,28.0,10.5,45.0,2,2018
1390,Zarina Diyas,0.0,8.0,0.0,4.0,0.0,45.0,1,2018
1391,Sorana Cirstea,4.666666666666667,52.0,3.0,33.666666666666664,11.0,47.0,3,2018
1392,Su Wei Hsieh,0.0,46.666666666666664,3.6666666666666665,26.333333333333332,10.333333333333334,48.0,3,2018
1393,Camila Giorgi,3.0,35.0,6.0,22.666666666666668,7.0,49.0,3,2018
1394,Aliaksandra Sasnovich,3.0,45.0,4.333333333333333,25.333333333333332,13.333333333333334,50.0,3,2018
1395,Lucie Safarova,4.0,56.0,3.5,36.0,8.0,53.0,2,2018
1396,Yulia Putintseva,1.0,39.5,2.5,21.0,9.5,53.0,2,2018
1397,Kristina Mladenovic,2.6666666666666665,51.333333333333336,3.0,28.666666666666668,11.333333333333334,56.0,3,2018
1398,Belinda Bencic,1.5,55.5,3.5,32.5,11.0,56.0,2,2018
1399,Svetlana Kuznetsova,1.6666666666666667,42.666666666666664,4.333333333333333,26.0,9.0,57.0,3,2018
1400,Tatjana Maria,5.5,47.5,2.0,30.0,10.0,57.0,2,2018
1401,Johanna Larsson,3.0,45.0,7.0,27.5,10.5,58.0,2,2018
1402,Ana Bogdan,2.0,67.0,2.0,35.0,15.0,59.0,1,2018
1403,Alison Riske Amritraj,4.0,66.0,6.333333333333333,43.666666666666664,9.333333333333334,60.0,3,2018
1404,Monica Niculescu,0.0,52.0,1.0,26.0,9.0,61.0,1,2018
1405,Pauline Parmentier,1.0,38.0,3.0,23.0,7.0,63.0,1,2018
1406,Polona Hercog,4.333333333333333,40.666666666666664,5.333333333333333,25.333333333333332,13.333333333333334,64.0,3,2018
1407,Kateryna Baindl,1.0,56.0,9.0,35.0,7.0,65.0,2,2018
1408,Ajla Tomljanovic,4.333333333333333,46.333333333333336,5.333333333333333,31.0,9.666666666666666,65.0,3,2018
1409,Viktoria Hruncakova,4.0,48.333333333333336,7.666666666666667,33.666666666666664,9.666666666666666,66.0,3,2018
1410,Qiang Wang,1.0,57.0,3.0,34.0,11.0,70.0,1,2018
1411,Bernarda Pera,4.0,47.0,8.0,32.0,12.0,71.0,1,2018
1412,Monica Puig,1.0,64.0,4.0,43.0,14.0,72.0,1,2018
1413,Taylor Townsend,3.0,50.0,0.0,23.0,18.0,73.0,1,2018
1414,Kristyna Pliskova,11.0,51.75,6.25,37.75,6.0,73.0,4,2018
1415,Jennifer Brady,1.0,47.0,3.5,26.0,12.5,74.0,2,2018
1416,Carina Witthoeft,2.3333333333333335,43.666666666666664,6.666666666666667,27.333333333333332,8.0,75.0,3,2018
1417,Sofia Kenin,1.0,40.5,3.0,23.5,8.5,76.0,2,2018
1418,Rebecca Peterson,4.0,39.0,1.0,23.5,8.0,76.0,2,2018
1419,Magda Linette,3.0,51.5,7.5,36.5,10.5,78.0,2,2018
1420,Kateryna Bondarenko,2.5,39.5,5.5,26.0,5.5,79.0,2,2018
1421,Lara Arruabarrena,2.0,35.5,3.0,21.0,10.0,80.0,2,2018
1422,Vera Lapko,3.5,47.0,9.0,30.5,12.0,82.0,2,2018
1423,Sachia Vickery,0.3333333333333333,40.333333333333336,5.0,19.333333333333332,11.0,82.0,3,2018
1424,Yafan Wang,1.0,68.0,7.0,32.0,19.0,84.0,1,2018
1425,Victoria Azarenka,3.5,39.5,2.0,25.0,6.0,85.0,2,2018
1426,Natalia Vikhlyantseva,2.0,72.0,8.0,46.0,14.0,85.0,1,2018
1427,Heather Watson,7.0,55.333333333333336,3.0,38.666666666666664,7.666666666666667,86.0,3,2018
1428,Samantha Stosur,4.0,47.0,4.0,31.333333333333332,12.0,86.0,3,2018
1429,Anna Karolina Schmiedlova,2.0,64.0,10.0,40.0,16.0,89.0,1,2018
1430,Christina Mchale,4.0,74.0,3.0,52.0,10.0,90.0,1,2018
1431,Luksika Kumkhum,0.0,45.0,4.0,27.0,9.0,91.0,1,2018
1432,Stefanie Voegele,5.333333333333333,48.333333333333336,2.3333333333333335,31.666666666666668,9.0,93.0,3,2018
1433,Andrea Petkovic,2.0,42.0,3.0,24.0,14.0,95.0,1,2018
1434,Mariana Duque Marino,0.0,30.0,6.0,11.0,10.0,96.0,1,2018
1435,Varvara Lepchenko,0.0,28.0,5.0,13.0,8.0,97.0,1,2018
1436,Kurumi Nara,1.0,38.5,1.5,21.5,8.5,97.0,2,2018
1437,Denisa Allertova,1.0,27.0,4.0,11.0,9.0,98.0,1,2018
1438,Yanina Wickmayer,4.0,53.0,5.0,35.0,6.0,98.0,1,2018
1439,Viktorija Golubic,2.0,49.0,6.0,33.0,9.0,99.0,1,2018
1440,Arantxa Rus,3.0,45.0,4.0,28.0,8.0,100.0,1,2018
1441,Ashleigh Barty,12.0,39.0,3.0,32.0,4.0,1.0,1,2019
1442,Naomi Osaka,3.5,43.0,1.5,25.0,8.5,1.0,2,2019
1443,Karolina Pliskova,8.0,72.0,5.0,55.0,10.0,3.0,2,2019
1444,Kiki Bertens,7.0,36.666666666666664,4.666666666666667,25.666666666666668,9.333333333333334,4.0,3,2019
1445,Angelique Kerber,2.3333333333333335,62.0,1.6666666666666667,34.666666666666664,12.666666666666666,5.0,3,2019
1446,Petra Kvitova,6.0,49.0,5.0,37.0,9.0,6.0,1,2019
1447,Elina Svitolina,1.3333333333333333,43.333333333333336,2.3333333333333335,25.333333333333332,8.333333333333334,7.0,3,2019
1448,Simona Halep,1.0,37.0,1.0,16.0,7.0,7.0,1,2019
1449,Sloane Stephens,3.0,51.5,1.0,28.0,8.5,9.0,2,2019
1450,Aryna Sabalenka,3.75,51.0,8.0,34.5,6.0,10.0,4,2019
1451,Serena Williams,2.0,32.0,1.0,19.0,5.0,10.0,1,2019
1452,Anastasija Sevastova,7.5,53.0,3.5,33.0,11.0,12.0,2,2019
1453,Belinda Bencic,3.0,63.0,9.0,45.0,9.666666666666666,13.0,3,2019
1454,Caroline Wozniacki,2.5,48.5,5.0,30.0,11.0,14.0,2,2019
1455,Marketa Vondrousova,2.5,58.5,6.0,34.5,16.0,14.0,2,2019
1456,Qiang Wang,1.0,47.5,0.5,30.0,12.5,15.0,2,2019
1457,Madison Keys,2.0,38.0,4.0,23.0,11.0,16.0,1,2019
1458,Julia Goerges,6.0,35.0,3.5,27.0,7.5,17.0,2,2019
1459,Johanna Konta,2.6666666666666665,41.333333333333336,1.0,24.666666666666668,7.333333333333333,18.0,3,2019
1460,Anett Kontaveit,4.0,42.666666666666664,1.0,26.333333333333332,8.666666666666666,20.0,3,2019
1461,Elise Mertens,2.25,38.0,4.5,22.0,9.25,21.0,4,2019
1462,Donna Vekic,6.333333333333333,53.0,4.0,35.333333333333336,9.333333333333334,22.0,3,2019
1463,Caroline Garcia,1.5,43.5,2.5,25.0,6.0,23.0,2,2019
1464,Petra Martic,2.5,48.5,3.5,29.5,10.5,24.0,2,2019
1465,Amanda Anisimova,1.5,45.0,6.0,24.0,10.5,26.0,2,2019
1466,Garbine Muguruza,1.0,39.0,4.0,25.0,8.0,27.0,1,2019
1467,Sofia Kenin,0.5,48.0,3.5,30.5,6.5,28.0,2,2019
1468,Su Wei Hsieh,1.0,41.666666666666664,2.3333333333333335,26.333333333333332,7.0,28.0,3,2019
1469,Daria Kasatkina,1.0,50.5,9.5,26.5,13.5,30.0,2,2019
1470,Carla Suarez Navarro,1.5,53.5,4.5,30.0,15.5,31.0,2,2019
1471,Maria Sakkari,3.5,45.0,5.0,28.0,8.5,32.0,4,2019
1472,Lesia Tsurenko,1.0,47.5,2.25,25.25,8.25,32.0,4,2019
1473,Danielle Collins,2.5,40.5,4.0,24.0,8.5,34.0,2,2019
1474,Jelena Ostapenko,0.6666666666666666,33.333333333333336,11.666666666666666,19.333333333333332,12.666666666666666,35.0,3,2019
1475,Dayana Yastremska,3.6666666666666665,48.666666666666664,5.666666666666667,32.0,10.0,35.0,3,2019
1476,Aliaksandra Sasnovich,2.0,40.0,3.3333333333333335,25.333333333333332,9.333333333333334,36.0,3,2019
1477,Katerina Siniakova,2.0,39.0,4.0,23.666666666666668,8.666666666666666,38.0,3,2019
1478,Yulia Putintseva,1.6666666666666667,40.333333333333336,4.333333333333333,21.333333333333332,8.333333333333334,39.0,3,2019
1479,Victoria Azarenka,2.5,40.0,6.0,26.0,9.5,40.0,2,2019
1480,Camila Giorgi,2.0,43.0,12.0,23.0,14.0,41.0,2,2019
1481,Mihaela Buzarnescu,2.0,49.666666666666664,3.6666666666666665,29.333333333333332,10.0,42.0,3,2019
1482,Saisai Zheng,0.0,50.0,2.6666666666666665,26.333333333333332,12.666666666666666,43.0,3,2019
1483,Venus Williams,1.0,40.0,4.0,25.0,5.5,44.0,2,2019
1484,Viktoria Hruncakova,7.333333333333333,54.333333333333336,4.0,39.0,9.666666666666666,44.0,3,2019
1485,Ekaterina Alexandrova,5.5,37.5,4.25,22.75,9.5,45.0,4,2019
1486,Anastasia Pavlyuchenkova,4.0,32.0,5.0,21.0,11.0,46.0,1,2019
1487,Ajla Tomljanovic,2.25,38.0,3.75,22.75,6.5,47.0,4,2019
1488,Kristina Mladenovic,3.6666666666666665,37.333333333333336,6.666666666666667,24.666666666666668,9.0,48.0,3,2019
1489,Alison Riske Amritraj,2.0,67.0,7.0,39.5,14.0,49.0,2,2019
1490,Barbora Strycova,0.6666666666666666,30.0,2.0,18.666666666666668,5.666666666666667,50.0,3,2019
1491,Shuai Zhang,1.5,42.5,1.5,24.25,11.25,50.0,4,2019
1492,Alize Cornet,0.3333333333333333,44.666666666666664,2.6666666666666665,28.333333333333332,8.333333333333334,51.0,3,2019
1493,Monica Puig,3.3333333333333335,40.0,3.3333333333333335,25.0,8.0,52.0,3,2019
1494,Alison Van Uytvanck,4.333333333333333,45.333333333333336,2.3333333333333335,26.0,9.333333333333334,55.0,3,2019
1495,Ons Jabeur,2.25,23.0,1.5,12.5,7.0,56.0,4,2019
1496,Tatjana Maria,2.0,46.5,3.0,24.0,10.0,56.0,2,2019
1497,Yafan Wang,1.0,32.666666666666664,2.6666666666666665,18.0,9.666666666666666,57.0,3,2019
1498,Veronika Kudermetova,8.0,50.333333333333336,2.3333333333333335,37.333333333333336,10.666666666666666,58.0,3,2019
1499,Tamara Zidansek,1.0,43.5,3.0,23.0,9.5,59.0,2,2019
1500,Polona Hercog,3.6666666666666665,47.0,4.0,32.0,8.0,60.0,3,2019
1501,Margarita Gasparyan,2.75,43.5,2.25,27.25,8.0,61.0,4,2019
1502,Rebecca Peterson,0.6666666666666666,49.666666666666664,4.333333333333333,30.0,11.0,63.0,3,2019
1503,Sara Sorribes Tormo,1.0,36.333333333333336,3.6666666666666665,18.666666666666668,8.666666666666666,64.0,3,2019
1504,Iga Swiatek,4.5,27.0,4.0,14.5,6.5,64.0,2,2019
1505,Kateryna Baindl,2.0,36.0,3.0,18.0,10.0,66.0,1,2019
1506,Aleksandra Krunic,3.0,40.0,0.0,22.0,8.0,66.0,1,2019
1507,Jennifer Brady,7.666666666666667,43.666666666666664,1.6666666666666667,29.666666666666668,8.666666666666666,66.0,3,2019
1508,Karolina Muchova,2.5,50.5,1.0,30.5,11.0,68.0,2,2019
1509,Andrea Petkovic,0.6666666666666666,37.333333333333336,2.6666666666666665,21.666666666666668,8.333333333333334,69.0,3,2019
1510,Kirsten Flipkens,2.6666666666666665,37.333333333333336,2.3333333333333335,23.333333333333332,7.0,69.0,3,2019
1511,Anastasia Potapova,2.0,56.0,2.0,34.0,9.0,71.0,1,2019
1512,Jessica Pegula,2.5,38.5,4.0,22.5,10.0,72.0,2,2019
1513,Evgeniya Rodina,1.3333333333333333,50.333333333333336,3.0,29.333333333333332,8.666666666666666,73.0,3,2019
1514,Daria Saville,0.0,33.5,3.5,18.5,8.0,74.0,2,2019
1515,Magda Linette,3.5,50.0,2.5,35.5,8.5,75.0,2,2019
1516,Kaia Kanepi,4.0,26.0,8.0,19.0,9.0,76.0,1,2019
1517,Sorana Cirstea,6.0,52.0,5.0,28.0,11.0,77.0,1,2019
1518,Eugenie Bouchard,0.0,76.0,6.0,43.0,16.0,79.0,1,2019
1519,Maria Sharapova,2.0,48.0,7.0,29.0,12.0,80.0,2,2019
1520,Magdalena Rybarikova,0.0,12.0,1.0,7.0,3.0,81.0,1,2019
1521,Viktorija Golubic,0.0,66.0,3.6666666666666665,38.333333333333336,14.666666666666666,81.0,3,2019
1522,Pauline Parmentier,7.0,51.0,5.0,36.0,4.0,82.0,2,2019
1523,Laura Siegemund,0.0,65.0,3.0,32.0,20.0,82.0,1,2019
1524,Vitalia Diatchenko,1.0,70.0,6.0,47.0,8.0,83.0,1,2019
1525,Madison Brengle,0.0,47.0,2.0,23.0,9.0,85.0,1,2019
1526,Zarina Diyas,1.0,42.5,1.5,24.5,11.5,86.0,2,2019
1527,Anna Karolina Schmiedlova,0.0,54.0,12.0,35.0,11.0,87.0,1,2019
1528,Mona Barthel,3.5,36.0,4.5,23.5,5.0,88.0,2,2019
1529,Jil Teichmann,3.0,59.0,2.0,36.0,12.0,89.0,1,2019
1530,Bernarda Pera,3.0,54.0,3.5,35.0,10.0,90.0,2,2019
1531,Timea Bacsinszky,0.0,31.0,1.0,15.0,7.0,91.0,1,2019
1532,Astra Sharma,2.5,33.0,4.0,20.0,7.5,93.0,2,2019
1533,Kristyna Pliskova,7.0,58.0,8.0,41.0,5.0,94.0,1,2019
1534,Lauren Davis,0.0,37.0,2.5,19.5,9.5,95.0,2,2019
1535,Fiona Ferro,1.0,32.333333333333336,1.0,18.0,7.0,95.0,3,2019
1536,Stefanie Voegele,2.0,71.0,5.0,46.0,16.0,97.0,1,2019
1537,Mandy Minella,3.5,37.5,2.0,23.0,7.0,98.0,2,2019
1538,Ivana Jorovic,14.0,74.0,4.0,49.0,13.0,99.0,1,2019
1539,Aryna Sabalenka,9.666666666666666,62.0,5.666666666666667,43.0,12.666666666666666,4.0,3,2021
1540,Elina Svitolina,4.666666666666667,45.0,2.3333333333333335,31.0,6.666666666666667,5.0,3,2021
1541,Sofia Kenin,0.0,37.0,2.0,18.0,7.0,6.0,1,2021
1542,Bianca Andreescu,0.6666666666666666,42.333333333333336,4.0,25.0,9.0,7.0,3,2021
1543,Serena Williams,0.0,11.0,2.0,8.0,1.0,8.0,1,2021
1544,Iga Swiatek,2.0,37.5,3.5,20.0,8.0,9.0,2,2021
1545,Karolina Pliskova,6.666666666666667,50.0,4.333333333333333,29.666666666666668,10.333333333333334,10.0,3,2021
1546,Petra Kvitova,4.5,49.0,5.0,30.5,8.5,10.0,2,2021
1547,Belinda Bencic,3.6666666666666665,40.0,5.0,27.333333333333332,6.333333333333333,11.0,3,2021
1548,Garbine Muguruza,3.5,66.0,1.0,42.5,15.5,12.0,2,2021
1549,Victoria Azarenka,5.0,33.666666666666664,3.6666666666666665,21.666666666666668,7.666666666666667,14.0,3,2021
1550,Elise Mertens,6.333333333333333,48.0,9.0,36.333333333333336,7.666666666666667,16.0,3,2021
1551,Barbora Krejcikova,4.0,49.0,4.0,30.0,7.0,17.0,1,2021
1552,Maria Sakkari,6.0,55.0,5.0,36.0,8.0,18.0,1,2021
1553,Anastasia Pavlyuchenkova,1.0,45.0,3.5,23.5,13.0,19.0,2,2021
1554,Kiki Bertens,1.5,40.0,5.0,22.0,6.0,20.0,2,2021
1555,Elena Rybakina,9.0,45.0,5.666666666666667,29.333333333333332,10.333333333333334,20.0,3,2021
1556,Karolina Muchova,3.0,48.0,1.0,28.5,9.0,22.0,2,2021
1557,Coco Gauff,8.0,45.5,3.5,29.5,6.5,23.0,2,2021
1558,Ons Jabeur,5.5,46.0,3.0,31.5,11.0,24.0,2,2021
1559,Jessica Pegula,3.0,61.0,3.6666666666666665,39.0,8.666666666666666,25.0,3,2021
1560,Anett Kontaveit,4.0,42.5,3.0,25.5,9.0,25.0,2,2021
1561,Petra Martic,4.0,36.333333333333336,3.0,23.666666666666668,7.0,25.0,3,2021
1562,Angelique Kerber,0.0,36.0,2.5,23.0,5.0,27.0,2,2021
1563,Madison Keys,8.0,65.0,4.0,44.0,9.0,27.0,2,2021
1564,Alison Riske Amritraj,2.3333333333333335,49.0,4.333333333333333,30.666666666666668,8.0,28.0,3,2021
1565,Veronika Kudermetova,5.666666666666667,47.333333333333336,4.666666666666667,31.333333333333332,12.0,32.0,3,2021
1566,Paula Badosa,2.5,51.0,7.5,33.0,10.5,33.0,2,2021
1567,Daria Kasatkina,3.0,49.333333333333336,4.0,26.666666666666668,10.333333333333334,34.0,3,2021
1568,Jelena Ostapenko,1.5,54.5,8.5,33.5,11.5,34.0,2,2021
1569,Ekaterina Alexandrova,10.5,47.0,3.5,31.0,7.0,34.0,2,2021
1570,Donna Vekic,3.6666666666666665,34.333333333333336,3.0,22.666666666666668,5.666666666666667,36.0,3,2021
1571,Shuai Zhang,0.6666666666666666,28.333333333333332,1.0,15.0,6.666666666666667,36.0,3,2021
1572,Svetlana Kuznetsova,6.5,40.0,6.0,28.0,11.0,38.0,2,2021
1573,Nadia Podoroska,5.0,50.5,6.5,34.5,7.0,39.0,2,2021
1574,Marketa Vondrousova,2.0,50.0,7.333333333333333,33.333333333333336,8.333333333333334,40.0,3,2021
1575,Yulia Putintseva,0.0,32.0,1.0,17.0,9.0,43.0,1,2021
1576,Magda Linette,4.0,74.0,2.0,48.0,17.0,44.0,1,2021
1577,Sorana Cirstea,2.3333333333333335,47.0,3.0,28.333333333333332,12.0,45.0,3,2021
1578,Shelby Rogers,2.3333333333333335,43.666666666666664,4.333333333333333,28.0,8.333333333333334,46.0,3,2021
1579,Tamara Zidansek,3.0,39.0,4.0,26.0,3.0,47.0,1,2021
1580,Danielle Collins,0.0,18.0,4.0,10.0,12.0,48.0,1,2021
1581,Fiona Ferro,0.5,36.5,3.0,20.0,12.0,49.0,2,2021
1582,Sara Sorribes Tormo,0.0,47.5,3.0,26.5,9.5,50.0,2,2021
1583,Marie Bouzkova,2.3333333333333335,49.0,2.0,29.666666666666668,8.0,50.0,3,2021
1584,Laura Siegemund,1.0,42.0,3.0,21.0,8.5,54.0,2,2021
1585,Jil Teichmann,2.0,28.0,6.0,19.0,5.0,55.0,1,2021
1586,Alize Cornet,3.3333333333333335,58.333333333333336,3.3333333333333335,35.333333333333336,9.333333333333334,56.0,3,2021
1587,Anastasija Sevastova,3.0,71.0,5.0,49.0,9.0,56.0,2,2021
1588,Alison Van Uytvanck,2.5,52.0,2.5,32.5,8.5,57.0,2,2021
1589,Rebecca Peterson,3.0,53.5,2.5,31.5,10.0,58.0,2,2021
1590,Kristina Mladenovic,2.3333333333333335,44.0,6.0,26.333333333333332,11.0,59.0,3,2021
1591,Danka Kovinic,0.0,19.0,4.0,9.0,8.0,60.0,1,2021
1592,Camila Giorgi,4.0,36.666666666666664,7.666666666666667,23.0,8.0,62.0,3,2021
1593,Patricia Maria Tig,0.5,54.5,5.0,37.0,7.0,62.0,2,2021
1594,Su Wei Hsieh,1.0,42.0,6.0,27.0,7.0,62.0,2,2021
1595,Katerina Siniakova,1.5,42.5,5.5,25.5,13.0,64.0,2,2021
1596,Liudmila Samsonova,2.0,27.0,5.0,14.0,6.0,65.0,1,2021
1597,Marta Kostyuk,1.6666666666666667,53.0,2.0,33.666666666666664,6.666666666666667,65.0,3,2021
1598,Heather Watson,5.0,55.25,4.5,37.5,11.25,65.0,4,2021
1599,Viktorija Golubic,0.75,57.25,3.75,33.5,14.0,66.0,4,2021
1600,Leylah Fernandez,1.5,49.5,5.0,28.0,8.5,66.0,2,2021
1601,Ann Li,0.5,52.0,4.0,33.5,11.0,70.0,2,2021
1602,Bernarda Pera,2.0,44.0,5.5,27.5,9.5,71.0,2,2021
1603,Ajla Tomljanovic,4.0,44.5,4.0,26.5,10.0,72.0,2,2021
1604,Sloane Stephens,0.0,66.0,4.0,41.0,14.0,73.0,1,2021
1605,Polona Hercog,5.5,45.0,5.5,28.0,10.0,73.0,2,2021
1606,Caroline Garcia,5.5,28.0,6.0,15.5,8.0,74.0,2,2021
1607,Kaia Kanepi,2.0,29.0,3.0,15.0,7.0,78.0,1,2021
1608,Amanda Anisimova,0.6666666666666666,57.666666666666664,2.3333333333333335,30.666666666666668,12.333333333333334,79.0,3,2021
1609,Irina Camelia Begu,1.0,28.0,7.0,12.0,9.0,79.0,1,2021
1610,Madison Brengle,0.0,68.66666666666667,2.0,36.333333333333336,12.0,80.0,3,2021
1611,Anastasia Potapova,0.5,25.0,5.0,15.0,8.0,80.0,2,2021
1612,Misaki Doi,1.0,41.0,3.6666666666666665,23.0,9.333333333333334,81.0,3,2021
1613,Nao Hibino,1.5,38.0,3.5,21.0,9.0,82.0,2,2021
1614,Arantxa Rus,1.0,48.5,4.0,27.0,10.0,84.0,2,2021
1615,Nina Stojanovic,6.333333333333333,57.0,8.0,36.666666666666664,9.666666666666666,85.0,3,2021
1616,Lauren Davis,1.3333333333333333,32.333333333333336,3.3333333333333335,17.333333333333332,9.0,86.0,3,2021
1617,Tereza Martincova,1.3333333333333333,44.0,3.0,25.333333333333332,11.0,87.0,3,2021
1618,Jasmine Paolini,0.0,43.0,1.0,22.0,10.0,88.0,1,2021
1619,Varvara Gracheva,1.5,50.5,6.5,29.5,17.0,88.0,2,2021
