,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1540,Shuai Zhang,1.2,59.6,3.4,33.8,12.4,39.0,5,2020
1541,Julia Goerges,3.0,50.0,1.0,31.0,10.0,41.0,1,2020
1542,Veronika Kudermetova,1.0,33.0,0.0,19.0,5.0,42.0,1,2020
1543,Jelena Ostapenko,1.25,42.5,5.5,26.75,10.0,43.0,4,2020
1544,Caroline Garcia,2.25,58.5,2.75,34.5,10.75,45.0,4,2020
1545,Polona Hercog,2.8,34.4,4.0,26.2,5.6,47.0,5,2020
1546,Marie Bouzkova,5.0,36.0,2.0,27.0,8.0,47.0,1,2020
1547,Rebecca Peterson,0.0,12.0,0.0,9.0,0.0,48.0,1,2020
1548,Fiona Ferro,2.75,43.875,2.25,27.25,7.625,49.0,8,2020
1549,Coco Gauff,2.0,37.0,9.5,26.0,5.5,51.0,2,2020
1550,Alize Cornet,1.0,34.5,5.0,23.5,3.5,52.0,2,2020
1551,Jil Teichmann,3.5,34.5,2.0,24.5,6.0,54.0,2,2020
1552,Iga Swiatek,0.5714285714285714,27.857142857142858,1.2857142857142858,18.714285714285715,3.857142857142857,54.0,7,2020
1553,Carla Suarez Navarro,1.5,32.0,1.0,20.5,6.0,55.0,2,2020
1554,Danielle Collins,1.75,47.5,4.5,31.25,9.25,57.0,4,2020
1555,Anna Blinkova,2.6666666666666665,44.333333333333336,7.0,30.666666666666668,6.666666666666667,59.0,3,2020
1556,Patricia Maria Tig,1.4285714285714286,45.714285714285715,2.7142857142857144,29.428571428571427,9.0,59.0,7,2020
1557,Alison Van Uytvanck,1.5,31.0,0.0,24.0,2.5,60.0,2,2020
1558,Katerina Siniakova,0.6,49.2,3.8,30.6,6.4,61.0,5,2020
1559,Bernarda Pera,2.0,47.0,9.0,34.0,9.0,62.0,1,2020
1560,Su Wei Hsieh,0.0,56.0,3.0,33.0,8.0,63.0,1,2020
1561,Viktoria Hruncakova,10.0,82.0,8.0,57.0,13.0,65.0,1,2020
1562,Laura Siegemund,0.875,43.125,4.125,28.625,7.0,65.0,8,2020
1563,Kristyna Pliskova,5.6,31.4,1.8,24.0,4.2,69.0,5,2020
1564,Arantxa Rus,0.0,59.0,4.0,40.0,11.0,70.0,2,2020
1565,Camila Giorgi,3.0,52.0,7.25,34.25,8.75,71.0,4,2020
1566,Daria Kasatkina,1.0,44.333333333333336,1.3333333333333333,27.666666666666668,6.0,71.0,3,2020
1567,Nao Hibino,1.25,45.25,3.0,28.0,9.25,72.0,4,2020
1568,Tamara Zidansek,0.0,39.0,4.0,28.0,7.0,72.0,1,2020
1569,Irina Camelia Begu,1.8,57.4,4.6,36.0,9.6,73.0,5,2020
1570,Heather Watson,3.0,30.0,1.0,27.0,2.0,74.0,1,2020
1571,Zarina Diyas,0.0,102.0,7.0,54.0,21.0,76.0,1,2020
1572,Sara Sorribes Tormo,0.25,38.75,3.5,25.5,4.75,78.0,4,2020
1573,Misaki Doi,0.0,75.0,1.0,49.0,8.0,81.0,1,2020
1574,Christina Mchale,1.0,45.0,4.0,30.0,2.0,82.0,1,2020
1575,Danka Kovinic,1.25,29.25,2.75,23.0,3.0,86.0,4,2020
1576,Paula Badosa,3.6666666666666665,45.0,2.8333333333333335,28.666666666666668,6.333333333333333,87.0,6,2020
1577,Tatjana Maria,2.0,46.0,1.0,27.0,9.0,91.0,1,2020
1578,Ana Bogdan,1.0,19.666666666666668,1.6666666666666667,14.0,2.6666666666666665,92.0,3,2020
1579,Jasmine Paolini,0.0,59.5,2.25,32.5,15.5,94.0,4,2020
1580,Aliaksandra Sasnovich,0.0,51.0,2.0,29.0,8.0,96.0,1,2020
1581,Leylah Fernandez,1.0,47.0,7.5,28.0,12.5,100.0,2,2020
1582,Ashleigh Barty,6.571428571428571,42.357142857142854,3.142857142857143,32.214285714285715,5.857142857142857,1.0,14,2021
1583,Naomi Osaka,3.5,29.5,2.0,25.5,2.0,2.0,2,2021
1584,Simona Halep,1.5,34.0,1.5,22.75,5.75,3.0,4,2021
1585,Aryna Sabalenka,4.615384615384615,38.30769230769231,3.6153846153846154,27.53846153846154,6.153846153846154,4.0,13,2021
1586,Elina Svitolina,2.625,45.625,2.375,30.375,6.75,5.0,8,2021
1587,Sofia Kenin,2.3333333333333335,50.333333333333336,6.666666666666667,32.0,9.666666666666666,5.0,3,2021
1588,Bianca Andreescu,1.5,31.5,2.0,24.0,2.0,7.0,2,2021
1589,Serena Williams,5.25,38.5,2.25,27.75,4.25,8.0,4,2021
1590,Iga Swiatek,1.25,33.083333333333336,2.3333333333333335,22.75,5.666666666666667,9.0,12,2021
1591,Karolina Pliskova,9.25,53.0,7.375,37.75,9.625,9.0,8,2021
1592,Kiki Bertens,2.0,27.5,5.0,22.0,5.0,10.0,2,2021
1593,Petra Kvitova,4.625,48.875,4.25,36.0,4.875,10.0,8,2021
1594,Belinda Bencic,3.4,43.8,3.0,32.0,5.8,11.0,5,2021
1595,Garbine Muguruza,3.0,34.666666666666664,4.0,23.666666666666668,6.0,12.0,3,2021
1596,Jennifer Brady,2.6,33.8,3.4,23.2,7.2,13.0,5,2021
1597,Elise Mertens,3.2222222222222223,41.333333333333336,4.777777777777778,28.555555555555557,5.888888888888889,15.0,9,2021
1598,Victoria Azarenka,1.0,48.0,6.25,31.5,5.25,15.0,4,2021
1599,Johanna Konta,2.0,34.0,3.0,20.0,5.0,18.0,1,2021
1600,Maria Sakkari,4.777777777777778,38.22222222222222,3.7777777777777777,27.444444444444443,6.444444444444445,18.0,9,2021
1601,Karolina Muchova,2.8,46.6,3.0,33.0,6.2,19.0,5,2021
1602,Marketa Vondrousova,0.75,39.75,3.25,26.25,5.75,20.0,4,2021
1603,Elena Rybakina,4.666666666666667,32.333333333333336,2.0,24.833333333333332,3.0,22.0,6,2021
1604,Madison Keys,4.666666666666667,52.0,2.6666666666666665,32.666666666666664,11.333333333333334,23.0,3,2021
1605,Petra Martic,3.0,45.333333333333336,1.8333333333333333,30.833333333333332,7.666666666666667,23.0,6,2021
1606,Ons Jabeur,3.1538461538461537,39.30769230769231,2.1538461538461537,26.153846153846153,8.76923076923077,25.0,13,2021
1607,Coco Gauff,3.1875,41.625,3.875,28.375,7.6875,25.0,16,2021
1608,Angelique Kerber,0.5,42.5,2.0,26.5,9.25,26.0,4,2021
1609,Anett Kontaveit,4.8,43.4,1.8,30.4,6.8,27.0,5,2021
1610,Veronika Kudermetova,4.357142857142857,35.5,2.7142857142857144,25.285714285714285,5.142857142857143,28.0,14,2021
1611,Jessica Pegula,2.2857142857142856,36.285714285714285,3.4285714285714284,24.857142857142858,7.714285714285714,29.0,7,2021
1612,Yulia Putintseva,1.1666666666666667,46.25,2.75,26.833333333333332,7.083333333333333,30.0,12,2021
1613,Anastasia Pavlyuchenkova,2.7,54.2,3.0,36.9,7.2,32.0,10,2021
1614,Amanda Anisimova,2.25,40.0,2.5,26.5,4.0,33.0,4,2021
1615,Ekaterina Alexandrova,5.666666666666667,35.833333333333336,5.666666666666667,26.166666666666668,4.333333333333333,33.0,7,2021
1616,Barbora Krejcikova,3.066666666666667,42.4,4.6,29.733333333333334,6.533333333333333,33.0,15,2021
1617,Paula Badosa,3.5294117647058822,44.529411764705884,4.764705882352941,31.41176470588235,7.529411764705882,35.0,17,2021
1618,Daria Kasatkina,2.4,50.6,2.8,31.6,9.2,37.0,5,2021
1619,Dayana Yastremska,3.0,41.5,4.0,25.5,6.5,38.0,2,2021
1620,Qiang Wang,4.333333333333333,55.0,4.333333333333333,35.5,12.5,39.0,6,2021
1621,Jil Teichmann,1.0,54.0,3.0,31.333333333333332,9.666666666666666,40.0,3,2021
1622,Nadia Podoroska,2.25,48.5,3.5,33.0,5.75,42.0,4,2021
1623,Danielle Collins,4.363636363636363,32.81818181818182,3.8181818181818183,23.181818181818183,5.0,44.0,11,2021
1624,Magda Linette,1.2,30.4,1.4,23.0,3.0,45.0,5,2021
1625,Shuai Zhang,1.75,53.0,3.25,33.75,9.5,45.0,4,2021
1626,Shelby Rogers,4.4,46.0,3.8,30.8,9.0,46.0,5,2021
1627,Tamara Zidansek,1.5,51.625,3.25,33.375,8.9375,47.0,16,2021
1628,Anastasija Sevastova,2.25,37.5,1.5,26.75,5.25,47.0,4,2021
1629,Jelena Ostapenko,2.8,42.2,4.2,27.6,7.6,49.0,5,2021
1630,Saisai Zheng,1.0,55.333333333333336,1.3333333333333333,34.0,7.0,49.0,3,2021
1631,Sara Sorribes Tormo,0.5,70.5,4.0,40.0,14.5,50.0,2,2021
1632,Sloane Stephens,1.3,50.2,1.4,31.9,6.9,51.0,10,2021
1633,Fiona Ferro,0.0,42.4,3.0,27.2,7.0,51.0,5,2021
1634,Caroline Garcia,3.625,39.25,2.125,27.0,5.625,53.0,8,2021
1635,Kristina Mladenovic,1.3333333333333333,38.666666666666664,7.0,25.333333333333332,6.333333333333333,53.0,3,2021
1636,Sorana Cirstea,1.5,33.25,1.4166666666666667,20.916666666666668,4.75,54.0,12,2021
1637,Marie Bouzkova,2.0,43.0,0.0,32.0,5.0,56.0,1,2021
1638,Laura Siegemund,0.0,60.5,2.0,39.0,7.5,58.0,2,2021
1639,Alize Cornet,1.3333333333333333,50.333333333333336,6.333333333333333,32.333333333333336,10.333333333333334,59.0,3,2021
1640,Rebecca Peterson,1.3333333333333333,51.333333333333336,6.0,33.666666666666664,8.666666666666666,60.0,3,2021
1641,Camila Giorgi,4.333333333333333,47.333333333333336,6.333333333333333,31.0,7.333333333333333,61.0,3,2021
1642,Danka Kovinic,3.6666666666666665,40.111111111111114,4.333333333333333,25.333333333333332,8.555555555555555,62.0,9,2021
1643,Kaia Kanepi,2.0,28.0,2.0,18.0,3.0,65.0,1,2021
1644,Katerina Siniakova,1.0,52.57142857142857,6.571428571428571,34.42857142857143,8.714285714285714,68.0,7,2021
1645,Leylah Fernandez,0.0,33.666666666666664,5.333333333333333,23.333333333333332,4.666666666666667,69.0,3,2021
1646,Bernarda Pera,2.5,39.25,3.75,27.5,6.25,69.0,4,2021
1647,Polona Hercog,2.0,33.5,4.5,20.5,6.5,73.0,2,2021
1648,Ann Li,4.0,21.0,1.0,13.0,0.0,75.0,1,2021
1649,Anastasia Potapova,,,,,,76.0,1,2021
1650,Ajla Tomljanovic,1.6666666666666667,36.166666666666664,2.6666666666666665,25.166666666666668,6.333333333333333,76.0,6,2021
1651,Misaki Doi,0.0,27.0,0.0,18.0,2.0,77.0,1,2021
1652,Lauren Davis,3.3333333333333335,43.0,1.6666666666666667,29.0,7.333333333333333,79.0,3,2021
1653,Marta Kostyuk,3.2857142857142856,43.57142857142857,4.428571428571429,29.428571428571427,6.571428571428571,81.0,7,2021
1654,Irina Camelia Begu,4.0,40.0,2.0,30.0,5.0,81.0,1,2021
1655,Nao Hibino,2.6666666666666665,60.333333333333336,4.666666666666667,37.333333333333336,12.0,82.0,3,2021
1656,Madison Brengle,0.0,54.5,4.5,31.5,8.5,82.0,2,2021
1657,Anna Blinkova,3.0,59.0,10.0,42.0,11.0,82.0,1,2021
1658,Arantxa Rus,0.5,40.75,5.5,27.5,8.0,83.0,4,2021
1659,Aliaksandra Sasnovich,2.5,33.0,3.0,24.5,2.5,86.0,2,2021
1660,Viktorija Golubic,0.0,62.0,3.0,35.0,6.0,86.0,1,2021
1661,Jasmine Paolini,0.5,60.0,0.5,36.0,7.5,87.0,2,2021
1662,Zarina Diyas,0.5,40.5,2.5,29.5,2.5,88.0,2,2021
1663,Varvara Gracheva,2.5,37.0,2.0,26.5,4.5,88.0,2,2021
1664,Clara Tauson,9.0,34.0,3.0,26.0,3.0,90.0,1,2021
1665,Andrea Petkovic,1.4,39.8,5.2,27.0,5.6,91.0,5,2021
1666,Christina Mchale,0.0,51.0,2.0,31.0,7.0,91.0,1,2021
1667,Tereza Martincova,1.5,75.5,3.5,46.0,11.0,94.0,2,2021
1668,Anhelina Kalinina,1.0,42.0,3.5,26.0,4.75,95.0,4,2021
1669,Martina Trevisan,0.0,68.0,5.0,45.0,14.0,97.0,1,2021
1670,Ana Bogdan,4.0,36.0,4.0,23.0,9.0,98.0,1,2021
1671,Anna Karolina Schmiedlova,3.0,28.0,0.5,21.0,2.0,99.0,2,2021
1672,Iga Swiatek,1.4444444444444444,37.27777777777778,1.5,25.72222222222222,3.8333333333333335,1.0,18,2022
1673,Anett Kontaveit,2.5,41.166666666666664,1.1666666666666667,26.333333333333332,5.833333333333333,2.0,6,2022
1674,Paula Badosa,3.75,46.375,3.875,31.5,6.0,2.0,8,2022
1675,Maria Sakkari,3.25,47.875,4.125,32.0,6.375,3.0,8,2022
1676,Aryna Sabalenka,6.111111111111111,43.333333333333336,6.333333333333333,31.11111111111111,5.333333333333333,4.0,9,2022
1677,Ons Jabeur,3.0,38.35294117647059,2.1176470588235294,26.941176470588236,5.470588235294118,7.0,17,2022
1678,Karolina Pliskova,8.166666666666666,56.333333333333336,5.166666666666667,37.5,10.166666666666666,7.0,6,2022
1679,Danielle Collins,4.0,40.333333333333336,3.6666666666666665,25.666666666666668,8.666666666666666,8.0,3,2022
1680,Garbine Muguruza,5.0,41.0,4.0,29.0,7.0,9.0,2,2022
1681,Emma Raducanu,2.3333333333333335,53.0,3.1666666666666665,35.666666666666664,4.833333333333333,11.0,6,2022
1682,Jessica Pegula,2.6363636363636362,42.18181818181818,3.5454545454545454,28.0,7.909090909090909,11.0,12,2022
1683,Jelena Ostapenko,5.0,35.0,6.0,24.0,2.0,13.0,3,2022
1684,Belinda Bencic,2.1538461538461537,43.30769230769231,3.1538461538461537,32.0,5.769230769230769,13.0,13,2022
1685,Victoria Azarenka,2.1666666666666665,41.5,4.166666666666667,27.333333333333332,6.333333333333333,15.0,6,2022
1686,Beatriz Haddad Maia,1.5,71.0,7.5,39.5,15.0,15.0,4,2022
1687,Coco Gauff,2.7,40.8,5.777777777777778,27.8,7.4,15.0,10,2022
1688,Elena Rybakina,4.777777777777778,37.77777777777778,2.4444444444444446,26.0,6.777777777777778,16.0,9,2022
1689,Angelique Kerber,1.4285714285714286,63.42857142857143,3.142857142857143,39.857142857142854,10.0,17.0,7,2022
1690,Leylah Fernandez,1.3333333333333333,57.666666666666664,3.5,35.666666666666664,10.0,18.0,6,2022
1691,Simona Halep,2.4,38.4,1.6,28.8,7.4,19.0,5,2022
1692,Barbora Krejcikova,2.5,31.0,3.0,23.5,5.5,19.0,2,2022
1693,Daria Kasatkina,1.0,47.416666666666664,3.0,31.666666666666668,7.083333333333333,20.0,12,2022
1694,Madison Keys,2.75,48.75,3.5,35.0,4.75,22.0,4,2022
1695,Jil Teichmann,3.4545454545454546,45.90909090909091,3.6363636363636362,30.363636363636363,7.7272727272727275,24.0,11,2022
1696,Sorana Cirstea,1.5,46.5,3.25,30.25,6.25,24.0,4,2022
1697,Tamara Zidansek,1.0,38.25,2.75,26.5,3.25,24.0,5,2022
1698,Qinwen Zheng,3.25,26.5,3.0,23.25,2.75,25.0,5,2022
1699,Martina Trevisan,0.6666666666666666,46.333333333333336,2.75,30.583333333333332,6.166666666666667,26.0,12,2022
1700,Amanda Anisimova,3.230769230769231,44.38461538461539,4.153846153846154,29.846153846153847,6.0,28.0,13,2022
1701,Veronika Kudermetova,4.428571428571429,43.857142857142854,1.8571428571428572,29.0,4.857142857142857,29.0,8,2022
1702,Camila Giorgi,2.0,47.666666666666664,7.333333333333333,34.333333333333336,9.333333333333334,30.0,3,2022
1703,Liudmila Samsonova,3.0,37.333333333333336,1.6666666666666667,27.333333333333332,3.3333333333333335,31.0,3,2022
1704,Ekaterina Alexandrova,5.2727272727272725,37.90909090909091,4.090909090909091,29.454545454545453,5.636363636363637,31.0,11,2022
1705,Marketa Vondrousova,2.5,24.0,4.0,17.0,5.0,32.0,2,2022
1706,Yulia Putintseva,1.1538461538461537,48.76923076923077,1.6153846153846154,32.61538461538461,7.230769230769231,32.0,13,2022
1707,Elise Mertens,3.0,37.0,4.333333333333333,25.25,4.75,32.0,5,2022
1708,Camila Osorio,0.6,54.0,4.4,34.8,9.4,33.0,5,2022
1709,Irina Camelia Begu,3.1538461538461537,51.07692307692308,4.384615384615385,34.38461538461539,6.384615384615385,33.0,13,2022
1710,Alize Cornet,2.0,32.5,3.0,23.25,4.5,34.0,4,2022
1711,Petra Kvitova,7.0,45.0,3.0,34.0,4.0,34.0,1,2022
1712,Aliaksandra Sasnovich,1.625,45.625,2.125,30.125,6.375,35.0,8,2022
1713,Anhelina Kalinina,1.625,47.75,2.375,30.875,6.875,36.0,8,2022
1714,Shuai Zhang,2.5,43.5,2.0,28.75,5.75,36.0,4,2022
1715,Naomi Osaka,6.0,22.0,3.0,19.0,2.0,36.0,1,2022
1716,Ajla Tomljanovic,1.8571428571428572,34.57142857142857,3.0,25.285714285714285,5.428571428571429,39.0,7,2022
1717,Sara Sorribes Tormo,0.6923076923076923,44.92307692307692,2.6153846153846154,28.0,6.076923076923077,41.0,13,2022
1718,Alison Riske Amritraj,0.5,41.0,2.5,26.0,4.0,43.0,2,2022
1719,Caroline Garcia,4.2727272727272725,43.27272727272727,3.0,30.363636363636363,5.090909090909091,45.0,11,2022
1720,Kaia Kanepi,3.4,50.6,1.6,35.4,7.8,46.0,5,2022
1721,Petra Martic,3.0714285714285716,43.214285714285715,3.0714285714285716,28.857142857142858,6.071428571428571,47.0,14,2022
1722,Nuria Parrizas Diaz,0.625,55.875,1.75,33.25,9.375,48.0,8,2022
1723,Jasmine Paolini,0.5,58.0,2.0,36.0,10.0,48.0,9,2022
1724,Mayar Sherif,2.142857142857143,50.142857142857146,1.4285714285714286,34.142857142857146,6.285714285714286,49.0,7,2022
1725,Shelby Rogers,2.0,31.5,1.5,20.5,5.0,50.0,2,2022
1726,Anna Bondar,3.6923076923076925,34.69230769230769,1.4615384615384615,24.76923076923077,4.461538461538462,50.0,13,2022
1727,Sloane Stephens,1.2,51.0,1.4,32.8,6.0,50.0,5,2022
1728,Katerina Siniakova,1.6666666666666667,49.5,4.333333333333333,30.666666666666668,9.0,51.0,6,2022
1729,Magda Linette,5.833333333333333,51.5,2.8333333333333335,35.666666666666664,8.333333333333334,52.0,6,2022
1730,Ana Bogdan,2.25,38.75,1.25,26.0,3.5,53.0,4,2022
1731,Elena Gabriela Ruse,6.0,36.0,3.0,28.0,4.0,57.0,1,2022
1732,Madison Brengle,0.0,41.0,3.5,26.5,5.5,57.0,2,2022
1733,Alison Van Uytvanck,0.0,22.0,2.0,12.0,5.0,60.0,1,2022
1734,Marta Kostyuk,1.0,36.0,3.0,26.0,6.0,60.0,1,2022
1735,Viktorija Golubic,2.0,34.5,2.0,22.5,7.0,60.0,2,2022
1736,Anastasia Potapova,0.6666666666666666,42.333333333333336,2.8333333333333335,27.0,8.333333333333334,63.0,6,2022
1737,Ana Konjuh,0.0,33.0,5.0,20.0,5.0,64.0,1,2022
1738,Andrea Petkovic,3.6666666666666665,38.666666666666664,3.0,28.333333333333332,4.666666666666667,65.0,3,2022
1739,Maryna Zanevska,2.5714285714285716,40.42857142857143,3.7142857142857144,25.285714285714285,7.857142857142857,65.0,7,2022
1740,Karolina Muchova,3.0,53.666666666666664,2.6666666666666665,35.666666666666664,8.666666666666666,67.0,3,2022
1741,Kaja Juvan,1.7777777777777777,38.44444444444444,2.6666666666666665,24.555555555555557,6.222222222222222,68.0,11,2022
1742,Marie Bouzkova,1.6666666666666667,40.333333333333336,0.6666666666666666,28.333333333333332,3.3333333333333335,69.0,3,2022
1743,Varvara Gracheva,3.25,60.75,2.75,40.5,10.75,71.0,4,2022
1744,Bianca Andreescu,3.25,43.0,2.5,29.0,7.75,72.0,4,2022
1745,Anna Kalinskaya,6.0,73.0,12.0,55.0,14.0,73.0,1,2022
1746,Arantxa Rus,0.3333333333333333,48.0,0.6666666666666666,29.666666666666668,6.333333333333333,74.0,3,2022
1747,Aleksandra Krunic,4.0,36.0,4.0,30.0,5.0,75.0,1,2022
1748,Rebecca Peterson,2.3333333333333335,34.666666666666664,2.3333333333333335,24.0,3.6666666666666665,76.0,3,2022
1749,Oceane Dodin,4.5,37.5,5.5,27.0,5.5,77.0,4,2022
1750,Danka Kovinic,4.2,45.2,7.0,31.0,11.0,78.0,5,2022
1751,Lucia Bronzetti,2.2857142857142856,51.285714285714285,2.4285714285714284,33.285714285714285,6.714285714285714,78.0,7,2022
1752,Bernarda Pera,2.2,36.4,1.6,26.8,4.0,81.0,5,2022
1753,Panna Udvardy,1.3333333333333333,22.0,1.6666666666666667,18.666666666666668,1.6666666666666667,82.0,3,2022
1754,Lauren Davis,0.6666666666666666,58.0,2.0,34.333333333333336,10.666666666666666,82.0,3,2022
1755,Magdalena Frech,2.0,30.0,0.5,18.5,3.5,84.0,2,2022
1756,Diane Parry,2.5,38.75,1.0,24.25,6.5,86.0,4,2022
1757,Kristina Kucova,0.0,29.0,2.0,23.0,1.0,87.0,1,2022
1758,Anna Karolina Schmiedlova,3.0,49.5,3.0,30.0,7.5,89.0,2,2022
1759,Claire Liu,3.0,44.2,2.8,27.2,6.8,89.0,6,2022
1760,Dalma Galfi,1.5,35.5,1.0,23.0,3.5,91.0,2,2022
1761,Dayana Yastremska,0.0,23.0,3.0,15.0,5.0,92.0,1,2022
1762,Clara Burel,0.0,61.0,4.0,37.0,5.0,95.0,1,2022
1763,Lesia Tsurenko,0.0,46.5,1.5,24.5,6.5,97.0,2,2022
1764,Qiang Wang,1.3333333333333333,31.333333333333332,2.3333333333333335,20.0,5.0,97.0,3,2022
1765,Elisabetta Cocciaretto,2.0,43.0,0.0,23.0,7.0,98.0,1,2022
1766,Donna Vekic,5.0,45.0,5.0,35.0,3.0,100.0,1,2022
1767,Iga Swiatek,1.4210526315789473,33.21052631578947,1.5263157894736843,23.894736842105264,3.473684210526316,1.0,19,2023
1768,Aryna Sabalenka,3.857142857142857,40.857142857142854,2.7142857142857144,29.0,4.428571428571429,2.0,14,2023
1769,Jessica Pegula,2.75,38.75,2.625,27.5,6.125,3.0,8,2023
1770,Caroline Garcia,8.5,56.0,3.5,39.5,7.5,4.0,4,2023
1771,Elena Rybakina,6.111111111111111,36.22222222222222,2.0,27.22222222222222,6.222222222222222,4.0,11,2023
1772,Ons Jabeur,4.636363636363637,38.63636363636363,3.4545454545454546,25.818181818181817,7.545454545454546,4.0,11,2023
1773,Coco Gauff,2.5714285714285716,43.714285714285715,4.857142857142857,30.714285714285715,5.428571428571429,5.0,7,2023
1774,Maria Sakkari,4.4,46.6,2.6,31.4,9.6,8.0,5,2023
1775,Daria Kasatkina,0.75,56.083333333333336,3.0,36.166666666666664,7.416666666666667,8.0,12,2023
1776,Belinda Bencic,2.75,40.5,2.25,30.0,5.0,11.0,4,2023
1777,Veronika Kudermetova,5.0,48.5,2.375,33.75,8.25,12.0,8,2023
1778,Barbora Krejcikova,2.0,31.25,1.5,22.75,4.5,12.0,5,2023
1779,Beatriz Haddad Maia,1.4,47.0,2.2,29.5,7.1,14.0,11,2023
1780,Liudmila Samsonova,3.25,30.0,1.75,22.0,5.5,15.0,4,2023
1781,Ekaterina Alexandrova,5.166666666666667,39.0,5.333333333333333,27.166666666666668,7.0,17.0,6,2023
1782,Jelena Ostapenko,3.142857142857143,38.857142857142854,2.4285714285714284,25.571428571428573,6.571428571428571,17.0,7,2023
1783,Karolina Pliskova,11.0,51.0,6.0,37.0,4.5,17.0,2,2023
1784,Victoria Azarenka,2.0,52.5,4.0,32.5,9.5,17.0,2,2023
1785,Qinwen Zheng,5.545454545454546,40.0,4.818181818181818,29.272727272727273,5.636363636363637,19.0,11,2023
1786,Magda Linette,1.75,59.75,2.0,38.5,8.25,19.0,4,2023
1787,Madison Keys,5.2,41.4,0.6,30.0,5.4,20.0,6,2023
1788,Martina Trevisan,0.8333333333333334,36.0,2.0,21.0,5.833333333333333,20.0,6,2023
1789,Donna Vekic,5.25,47.0,5.75,32.25,7.75,22.0,4,2023
1790,Anastasia Potapova,2.857142857142857,48.857142857142854,4.714285714285714,33.42857142857143,11.142857142857142,24.0,7,2023
1791,Irina Camelia Begu,2.857142857142857,41.285714285714285,3.2857142857142856,29.714285714285715,5.428571428571429,27.0,7,2023
1792,Elise Mertens,2.4,29.8,6.6,20.4,8.2,28.0,5,2023
1793,Sloane Stephens,0.625,51.375,1.75,34.75,6.125,30.0,8,2023
1794,Paula Badosa,2.909090909090909,41.63636363636363,3.1818181818181817,28.727272727272727,6.909090909090909,31.0,11,2023
1795,Marie Bouzkova,2.6666666666666665,56.666666666666664,1.6666666666666667,37.0,8.666666666666666,31.0,3,2023
1796,Bernarda Pera,4.7,49.5,5.4,31.1,8.1,32.0,10,2023
1797,Petra Martic,3.5,46.25,1.25,33.5,6.75,33.0,4,2023
1798,Sorana Cirstea,4.5,57.5,1.5,38.0,7.0,34.0,2,2023
1799,Camila Giorgi,1.6666666666666667,36.0,5.333333333333333,24.666666666666668,4.333333333333333,37.0,3,2023
1800,Shelby Rogers,4.666666666666667,46.0,2.6666666666666665,34.0,6.666666666666667,38.0,3,2023
1801,Marta Kostyuk,1.0,21.0,7.0,15.0,7.0,38.0,2,2023
1802,Mayar Sherif,1.5555555555555556,53.0,1.4444444444444444,33.111111111111114,6.333333333333333,38.0,9,2023
1803,Ana Bogdan,3.0,52.75,1.25,33.25,8.75,39.0,5,2023
1804,Varvara Gracheva,1.0,50.5,2.5,34.0,4.75,41.0,4,2023
1805,Bianca Andreescu,3.0,48.0,2.5,32.5,9.0,42.0,2,2023
1806,Elisabetta Cocciaretto,1.0,60.666666666666664,3.5555555555555554,35.666666666666664,10.222222222222221,42.0,9,2023
1807,Karolina Muchova,2.7,46.5,1.2,30.2,7.9,43.0,10,2023
1808,Aliaksandra Sasnovich,1.5,69.0,1.5,45.0,9.0,44.0,2,2023
1809,Yulia Putintseva,1.0,57.55555555555556,1.5555555555555556,36.55555555555556,8.555555555555555,45.0,10,2023
1810,Anhelina Kalinina,2.8,57.8,3.0,36.2,9.2,47.0,5,2023
1811,Alycia Parks,10.5,32.25,7.25,24.25,4.5,49.0,4,2023
1812,Leylah Fernandez,2.0,36.0,5.666666666666667,25.333333333333332,4.0,49.0,3,2023
1813,Linda Noskova,4.5,42.5,2.5,32.5,4.5,50.0,2,2023
1814,Jasmine Paolini,0.8333333333333334,63.333333333333336,1.5,40.333333333333336,10.333333333333334,52.0,6,2023
1815,Lauren Davis,2.25,43.25,2.5,28.5,5.75,52.0,4,2023
1816,Emma Navarro,1.8333333333333333,40.833333333333336,2.3333333333333335,26.5,5.166666666666667,53.0,6,2023
1817,Anna Blinkova,3.25,47.75,3.75,32.5,6.75,56.0,8,2023
1818,Claire Liu,4.25,55.25,2.25,36.25,10.0,56.0,4,2023
1819,Danka Kovinic,3.3333333333333335,35.333333333333336,3.3333333333333335,23.333333333333332,6.0,57.0,3,2023
1820,Anna Kalinskaya,2.857142857142857,53.857142857142854,4.714285714285714,34.857142857142854,9.142857142857142,57.0,7,2023
1821,Linda Fruhvirtova,1.5,50.0,6.5,37.0,7.0,58.0,2,2023
1822,Marketa Vondrousova,2.2,37.4,4.0,26.4,5.2,60.0,7,2023
1823,Arantxa Rus,2.0,51.8,4.6,32.8,7.2,60.0,5,2023
1824,Julia Grabher,1.2727272727272727,53.45454545454545,5.545454545454546,35.90909090909091,7.454545454545454,61.0,11,2023
1825,Caty Mcnally,1.3333333333333333,35.666666666666664,4.333333333333333,27.333333333333332,3.0,62.0,3,2023
1826,Mirra Andreeva,1.0,29.0,2.0,19.0,3.0,64.0,1,2023
1827,Alize Cornet,1.4,52.2,6.4,34.0,8.6,64.0,5,2023
1828,Tatjana Maria,3.6666666666666665,41.0,2.111111111111111,27.666666666666668,5.444444444444445,64.0,10,2023
1829,Xiyu Wang,3.6,56.8,4.8,40.0,9.2,65.0,5,2023
