,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1419,Lorenzo Musetti,5.916666666666667,0.6546885801288734,2.0833333333333335,52.583333333333336,6.5,25.0,12,2024
1420,Frances Tiafoe,11.666666666666666,0.6092013739802491,3.0,53.0,7.666666666666667,28.0,3,2024
1421,Jack Draper,12.625,0.6432728445605428,2.875,41.625,3.375,28.0,8,2024
1422,Tomas Martin Etcheverry,3.0,0.7058823529411765,1.0,41.0,0.0,31.0,1,2024
1423,Gael Monfils,13.2,0.5986284440156874,3.2,43.0,3.0,33.0,5,2024
1424,Arthur Fils,7.666666666666667,0.614547475887452,4.5,47.5,7.5,34.0,6,2024
1425,Matteo Arnaldi,9.0,0.5444444444444444,6.0,37.0,5.0,35.0,1,2024
1426,Jan Lennard Struff,16.333333333333332,0.5791124861531098,5.5,43.833333333333336,2.5,35.0,6,2024
1427,Luciano Darderi,14.0,0.6090346435174021,5.5,55.0,13.0,37.0,2,2024
1428,Zhizhen Zhang,14.75,0.6495467613805486,2.5,49.75,3.0,38.0,4,2024
1429,Tomas Machac,6.0,0.6280487804878049,2.0,60.0,15.0,39.0,1,2024
1430,Jordan Thompson,8.0,0.615156429915466,2.0,38.75,1.0,40.0,4,2024
1431,Cameron Norrie,7.0,0.6652310924369749,4.5,49.5,5.0,42.0,2,2024
1432,Christopher Eubanks,11.0,0.7240289069557362,3.0,45.0,9.0,44.0,2,2024
1433,Roman Safiullin,9.5,0.6697343895619758,5.5,68.5,11.0,44.0,2,2024
1434,Fabian Marozsan,14.0,0.6777777777777778,1.0,48.0,5.0,45.0,1,2024
1435,Marcos Giron,6.666666666666667,0.6097777745612253,1.1111111111111112,39.44444444444444,4.0,46.0,9,2024
1436,Alexei Popyrin,15.333333333333334,0.7596983473816952,3.3333333333333335,64.0,6.0,47.0,3,2024
1437,Flavio Cobolli,8.666666666666666,0.5301857131125424,3.6666666666666665,36.0,5.0,48.0,3,2024
1438,Miomir Kecmanovic,9.5,0.6280114812723508,1.5,42.75,7.75,52.0,4,2024
1439,Brandon Nakashima,8.5,0.707752412503377,0.8333333333333334,35.166666666666664,3.1666666666666665,53.0,7,2024
1440,Sebastian Ofner,14.0,0.5382368094801075,4.25,36.0,6.0,54.0,4,2024
1441,Lorenzo Sonego,6.0,0.778983918128655,1.6666666666666667,43.0,2.0,54.0,3,2024
1442,Alexander Shevchenko,10.0,0.6506024096385542,0.0,41.0,5.0,58.0,1,2024
1443,Giovanni Mpetshi Perricard,30.25,0.696875,6.0,64.75,3.5,58.0,4,2024
1444,Matteo Berrettini,12.166666666666666,0.6819425155630707,1.1666666666666667,42.0,3.8333333333333335,59.0,6,2024
1445,Alex Michelsen,2.8,0.6958953086539839,0.8,32.2,2.4,61.0,5,2024
1446,Jaume Munar,12.0,0.6568627450980392,3.0,57.0,5.0,63.0,1,2024
1447,Aleksandar Vukic,9.875,0.6144506909212791,1.0,40.75,5.625,65.0,8,2024
1448,Roberto Carballes Baena,8.0,0.5648148148148148,1.0,45.0,7.0,65.0,1,2024
1449,Dominik Koepfer,7.5,0.6266233766233766,4.0,34.0,4.5,65.0,2,2024
1450,Arthur Rinderknech,20.0,0.6645501360654348,4.333333333333333,53.0,6.0,66.0,3,2024
1451,Luca Nardi,1.0,0.6235294117647059,7.0,33.0,10.0,73.0,1,2024
1452,Thiago Seyboth Wild,11.0,0.655625,4.5,52.0,10.0,74.0,2,2024
1453,Mackenzie Mcdonald,3.6666666666666665,0.6860294117647059,3.0,36.0,6.666666666666667,74.0,3,2024
1454,Rinky Hijikata,2.6666666666666665,0.6485844359083796,3.3333333333333335,38.333333333333336,5.666666666666667,75.0,3,2024
1455,Daniel Altmaier,13.0,0.5492957746478874,9.0,62.0,14.0,80.0,1,2024
1456,Zizou Bergs,0.0,0.7,2.0,27.0,2.0,81.0,1,2024
1457,Jakub Mensik,11.5,0.6026214833759591,3.5,39.0,6.0,85.0,2,2024
1458,Roberto Bautista Agut,1.0,0.7580645161290323,2.0,35.0,0.0,85.0,1,2024
1459,Emil Ruusuvuori,8.666666666666666,0.6993322507021137,4.0,65.33333333333333,6.0,87.0,3,2024
1460,James Duckworth,8.0,0.5737704918032787,2.0,25.0,2.0,88.0,1,2024
1461,Borna Coric,13.0,0.6019417475728155,2.0,50.0,6.0,89.0,1,2024
1462,Yoshihito Nishioka,3.0,0.6111111111111112,1.0,53.0,9.0,90.0,1,2024
1463,Yannick Hanfmann,7.0,0.82,1.0,33.0,0.0,91.0,1,2024
1464,Juncheng Shang,13.0,0.6631578947368421,2.0,55.0,5.0,91.0,1,2024
1465,Aleksandar Kovacevic,6.5,0.5892857142857143,2.0,33.5,1.5,91.0,2,2024
1466,Thanasi Kokkinakis,19.0,0.6258064516129033,4.0,79.0,8.0,93.0,1,2024
1467,Fabio Fognini,10.0,0.5964603975204552,7.666666666666667,51.0,9.333333333333334,94.0,3,2024
1468,Max Purcell,6.5,0.6456312699091903,1.0,35.5,4.0,94.0,4,2024
1469,Stan Wawrinka,11.0,0.5714285714285714,1.0,43.0,6.0,95.0,1,2024
1470,Botic Van De Zandschulp,9.0,0.5673076923076923,11.0,51.0,8.0,97.0,1,2024
1471,Arthur Cazaux,22.0,0.5454545454545454,10.0,89.0,7.0,98.0,1,2024
