,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
226,Richard Gasquet,1.5,64.5,0.5,42.5,5.5,50.0,2,2006
227,Alberto Martin,3.0,57.0,3.0,35.0,15.0,51.0,1,2006
228,Luis Horna,12.0,61.0,2.0,46.0,8.0,52.0,1,2006
229,Daniele Bracciali,5.666666666666667,41.0,3.0,26.666666666666668,10.0,53.0,3,2006
230,Julien Benneteau,5.333333333333333,57.666666666666664,4.666666666666667,37.0,9.0,55.0,3,2006
231,Arnaud Clement,5.666666666666667,49.0,1.0,35.0,7.0,56.0,3,2006
232,Filippo Volandri,0.0,35.0,5.0,19.0,11.0,56.0,1,2006
233,Agustin Calleri,5.0,66.5,2.0,40.0,11.5,57.0,2,2006
234,Ivo Karlovic,26.0,95.0,13.5,74.5,8.5,58.0,2,2006
235,Bjorn Phau,7.0,65.66666666666667,3.0,44.666666666666664,10.666666666666666,59.0,3,2006
236,Jonas Bjorkman,3.3333333333333335,36.666666666666664,2.6666666666666665,22.666666666666668,6.333333333333333,59.0,3,2006
237,Ruben Ramirez Hidalgo,14.0,86.0,3.0,58.0,14.0,62.0,1,2006
238,Paul Goldstein,1.75,42.0,4.0,29.5,7.5,63.0,4,2006
239,Florian Mayer,4.5,57.0,1.0,37.5,7.0,63.0,2,2006
240,Davide Sanguinetti,2.6666666666666665,52.333333333333336,2.6666666666666665,35.333333333333336,7.0,64.0,3,2006
241,Gilles Muller,9.0,48.0,5.75,32.75,10.25,64.0,4,2006
242,Tim Henman,2.0,42.5,2.5,28.0,8.5,64.0,2,2006
243,Stan Wawrinka,6.0,54.0,5.666666666666667,39.333333333333336,9.333333333333334,65.0,3,2006
244,Christophe Rochus,1.0,49.0,3.0,34.5,5.5,67.0,2,2006
245,Boris Pashanski,5.5,56.0,10.0,39.0,14.0,68.0,2,2006
246,Andreas Seppi,3.6666666666666665,36.666666666666664,2.6666666666666665,23.0,9.0,68.0,3,2006
247,Wesley Moodie,6.666666666666667,44.333333333333336,2.3333333333333335,30.666666666666668,8.666666666666666,70.0,3,2006
248,Mardy Fish,9.666666666666666,23.333333333333332,4.0,20.333333333333332,4.333333333333333,70.0,3,2006
249,Robin Vik,4.666666666666667,48.666666666666664,3.0,30.333333333333332,11.333333333333334,73.0,3,2006
250,Vincent Spadea,3.6666666666666665,64.33333333333333,4.0,46.0,8.0,74.0,3,2006
251,Nicolas Mahut,5.0,41.0,2.6666666666666665,26.666666666666668,7.333333333333333,76.0,3,2006
252,Potito Starace,1.0,62.0,2.0,35.0,11.0,76.0,1,2006
253,Rainer Schuettler,5.333333333333333,50.333333333333336,2.6666666666666665,37.0,4.666666666666667,77.0,3,2006
254,Jurgen Melzer,7.0,60.75,7.0,41.0,8.25,78.0,4,2006
255,Andrei Pavel,3.5,25.0,1.0,17.0,5.0,79.0,2,2006
256,Marcos Daniel,6.0,66.0,5.0,41.0,11.0,80.0,1,2006
257,Alessio Di Mauro,4.0,55.0,3.0,29.0,13.0,83.0,1,2006
258,Lukas Dlouhy,7.666666666666667,61.0,5.333333333333333,41.333333333333336,9.0,84.0,3,2006
259,Simon Greul,3.0,60.5,2.5,39.5,6.5,85.0,2,2006
260,Kevin Kim,0.0,33.0,5.0,21.0,7.0,86.0,1,2006
261,Marat Safin,12.0,93.0,3.0,64.5,11.5,87.0,2,2006
262,Philipp Kohlschreiber,5.0,39.0,4.0,25.666666666666668,6.666666666666667,87.0,3,2006
263,Carlos Berlocq,0.0,37.0,9.0,20.0,14.0,89.0,1,2006
264,Alexander Waske,25.333333333333332,84.66666666666667,10.0,67.0,7.0,89.0,3,2006
265,Guillermo Garcia Lopez,6.0,81.0,4.0,56.0,17.0,91.0,1,2006
266,Jiri Vanek,7.0,70.0,4.0,47.0,14.0,91.0,2,2006
267,Raemon Sluiter,9.0,57.5,4.5,43.5,12.0,92.0,2,2006
268,Jan Hernych,2.0,59.0,2.0,41.0,6.0,93.0,1,2006
269,Igor Kunitsyn,1.0,36.0,4.0,20.0,7.0,93.0,1,2006
270,Justin Gimelstob,11.333333333333334,64.0,3.6666666666666665,46.0,13.666666666666666,93.0,3,2006
271,Jimmy Wang,3.0,52.666666666666664,3.0,30.666666666666668,13.333333333333334,94.0,3,2006
272,Danai Udomchoke,5.333333333333333,50.0,4.0,32.666666666666664,8.333333333333334,95.0,3,2006
273,Oliver Marach,8.0,57.0,4.0,34.0,14.0,96.0,1,2006
274,Fernando Vicente,1.0,62.0,1.0,34.0,14.0,100.0,1,2006
275,Rafael Nadal,1.5,83.5,3.0,58.5,6.5,2.0,2,2007
276,Andy Roddick,22.0,107.0,4.0,86.0,6.0,3.0,1,2007
277,Nikolay Davydenko,4.0,53.5,5.0,35.0,7.0,3.0,2,2007
278,Novak Djokovic,12.5,49.0,3.0,35.5,9.0,4.0,2,2007
279,Fernando Gonzalez,15.0,77.0,3.5,56.5,9.0,6.0,2,2007
280,Tommy Robredo,4.5,50.0,1.0,34.0,6.5,7.0,2,2007
281,James Blake,9.5,52.0,6.0,39.0,8.0,8.0,2,2007
282,Tommy Haas,,,,,,10.0,1,2007
283,Tomas Berdych,11.0,53.0,2.0,36.0,9.0,11.0,1,2007
284,Richard Gasquet,4.333333333333333,40.666666666666664,1.0,28.333333333333332,4.0,11.0,3,2007
285,Ivan Ljubicic,13.5,63.5,3.0,46.5,6.5,12.0,2,2007
286,Mikhail Youzhny,6.0,88.0,6.0,62.0,10.0,13.0,2,2007
287,David Ferrer,1.0,76.0,0.0,44.0,10.0,15.0,1,2007
288,Lleyton Hewitt,9.5,70.0,1.5,50.5,6.5,16.0,2,2007
289,Marcos Baghdatis,5.0,76.5,5.0,57.5,11.0,16.0,2,2007
290,Guillermo Canas,13.0,59.5,2.5,42.5,8.0,17.0,2,2007
291,Juan Carlos Ferrero,2.5,67.0,2.0,45.0,8.0,18.0,2,2007
292,Juan Ignacio Chela,4.0,45.5,4.5,30.0,7.0,20.0,2,2007
293,Jarkko Nieminen,3.0,55.0,1.0,37.5,7.5,21.0,2,2007
294,Carlos Moya,17.0,127.0,6.0,92.0,21.0,22.0,1,2007
295,Dmitry Tursunov,7.0,52.0,3.6666666666666665,37.333333333333336,7.666666666666667,23.0,3,2007
296,Marat Safin,7.0,53.5,1.5,41.0,8.0,24.0,2,2007
297,David Nalbandian,5.5,46.0,7.0,32.5,8.0,25.0,2,2007
298,Filippo Volandri,2.0,68.0,4.0,41.0,18.0,27.0,1,2007
299,Philipp Kohlschreiber,8.333333333333334,41.0,3.6666666666666665,31.0,8.0,28.0,3,2007
300,Robin Soderling,14.0,82.5,4.5,62.0,11.5,28.0,2,2007
301,Agustin Calleri,12.0,78.0,5.5,55.0,11.0,29.0,2,2007
302,Jonas Bjorkman,6.333333333333333,68.0,4.333333333333333,44.666666666666664,17.0,30.0,3,2007
303,Jurgen Melzer,6.0,57.0,5.0,40.0,6.0,31.0,1,2007
304,Juan Monaco,0.0,81.0,2.0,45.0,8.0,32.0,1,2007
