,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
527,Vincent Spadea,2.875,0.568987457444123,2.75,40.25,8.75,73.0,8,2008,3.0,45.3,3.5,30.0,8.6,70.0,10,0.4444444444444444
528,Jeremy Chardy,8.25,0.6626277502566162,2.5,41.75,5.0,74.0,4,2008,6.2,49.4,2.4,36.8,5.0,74.0,5,0.4444444444444444
529,Fabio Fognini,2.75,0.5279556104356636,5.0,27.75,6.75,75.0,4,2008,3.142857142857143,46.285714285714285,6.285714285714286,31.0,11.571428571428571,69.0,7,0.36363636363636365
530,Denis Gremelmayr,6.75,0.546150172193373,3.75,30.0,6.75,76.0,4,2008,7.4,47.4,3.4,30.2,7.8,71.0,6,0.4
531,Kei Nishikori,4.75,0.5862014165507813,3.25,34.0,4.0,77.0,5,2008,1.5,24.5,2.5,13.5,7.5,77.0,2,0.7142857142857143
532,Mischa Zverev,3.6666666666666665,0.7394674447935318,0.3333333333333333,31.166666666666668,2.6666666666666665,78.0,9,2008,2.5555555555555554,59.888888888888886,1.6666666666666667,38.666666666666664,8.666666666666666,73.0,10,0.47368421052631576
533,Robin Haase,4.2,0.6005719179833309,1.2,31.2,3.6,79.0,5,2008,4.5,43.75,2.0,28.25,5.5,59.0,4,0.5555555555555556
534,Evgeny Korolev,5.714285714285714,0.5797416214941988,3.7142857142857144,33.714285714285715,6.714285714285714,80.0,7,2008,3.4285714285714284,42.285714285714285,5.0,29.0,10.428571428571429,80.0,7,0.5
535,Nicolas Massu,4.0,0.6594155844155845,1.5,27.5,4.0,80.0,2,2008,6.333333333333333,58.0,4.0,38.333333333333336,10.0,69.0,3,0.4
536,Ivo Minar,5.6,0.5641910992838612,1.6,31.4,6.4,81.0,5,2008,4.0,55.5,2.0,35.25,7.25,80.0,4,0.5555555555555556
537,Sergiy Stakhovsky,,,,,,82.0,1,2008,2.5,39.5,2.0,25.5,9.5,85.0,2,0.3333333333333333
538,Michael Russell,6.0,0.75,0.0,34.0,6.0,82.0,1,2008,3.0,37.0,2.0,27.0,7.0,82.0,1,0.5
539,Alejandro Falla,4.0,0.6332142857142857,3.0,49.5,11.0,84.0,2,2008,3.5,65.5,4.0,38.5,12.25,79.0,4,0.3333333333333333
540,Benjamin Becker,9.5,0.5392241379310345,2.5,30.0,3.5,84.0,2,2008,6.666666666666667,39.333333333333336,2.3333333333333335,25.333333333333332,6.0,81.0,3,0.4
541,Donald Young,3.75,0.5570685962973196,3.0,28.0,2.75,86.0,4,2008,3.0,48.375,3.625,31.625,8.375,86.0,8,0.3333333333333333
542,Thomaz Bellucci,7.0,0.5347222222222222,6.0,55.0,14.0,86.0,1,2008,5.5,45.125,1.625,29.375,9.75,72.0,10,0.09090909090909091
543,Bobby Reynolds,15.2,0.5505257649143299,4.2,39.0,8.6,88.0,5,2008,8.333333333333334,51.666666666666664,2.888888888888889,35.333333333333336,8.555555555555555,82.0,9,0.35714285714285715
544,John Isner,18.666666666666668,0.6493866948146984,3.0,47.666666666666664,7.666666666666667,92.0,3,2008,10.8,48.8,5.0,34.8,5.4,87.0,5,0.375
545,Pablo Cuevas,6.0,0.6031746031746031,2.0,27.0,4.0,96.0,1,2008,5.0,48.0,1.0,25.0,8.0,96.0,1,0.5
546,Edouard Roger-Vasselin,3.0,0.6666666666666666,3.0,24.0,0.0,97.0,1,2008,1.5,50.5,2.5,28.0,9.0,93.0,2,0.3333333333333333
547,Diego Hartfield,3.0,0.5974025974025974,3.0,29.0,8.0,99.0,1,2008,4.666666666666667,56.0,5.0,36.333333333333336,10.0,89.0,3,0.25
548,Roko Karanusic,12.0,0.6754385964912281,2.0,57.0,4.0,100.0,1,2008,6.0,37.0,5.0,23.0,10.0,100.0,1,0.5
549,Paul Capdeville,3.0,0.7422680412371134,1.0,52.0,4.0,100.0,1,2008,4.0,73.0,2.0,50.0,13.0,100.0,1,0.5
550,Roger Federer,8.305555555555555,0.6395878963258657,1.7777777777777777,38.166666666666664,3.5555555555555554,1.0,36,2009,8.6,62.3,3.5,45.4,8.5,1.0,10,0.782608695652174
551,Rafael Nadal,3.5714285714285716,0.6626818974915628,1.380952380952381,36.80952380952381,4.809523809523809,1.0,42,2009,2.5833333333333335,43.25,1.75,26.333333333333332,8.833333333333334,1.0,12,0.7777777777777778
552,Andy Murray,7.355555555555555,0.5783583809331263,2.311111111111111,30.88888888888889,4.288888888888889,2.0,47,2009,7.0,48.666666666666664,3.3333333333333335,33.333333333333336,9.333333333333334,2.0,7,0.8703703703703703
553,Novak Djokovic,5.264150943396227,0.6319702242775461,2.7547169811320753,34.490566037735846,5.150943396226415,3.0,53,2009,4.636363636363637,52.45454545454545,3.0,34.27272727272727,8.545454545454545,3.0,11,0.828125
554,Nikolay Davydenko,5.103448275862069,0.657114913857535,2.0344827586206895,34.06896551724138,4.655172413793103,5.0,29,2009,4.6,50.6,3.0,34.5,7.6,5.0,11,0.725
555,Andy Roddick,10.515151515151516,0.699450733974332,1.2121212121212122,38.57575757575758,2.5757575757575757,5.0,35,2009,10.545454545454545,57.54545454545455,1.8181818181818181,42.81818181818182,5.818181818181818,5.0,11,0.7608695652173914
556,Juan Martin del Potro,9.58974358974359,0.6280910729138072,2.6153846153846154,39.58974358974359,5.128205128205129,5.0,40,2009,5.545454545454546,43.54545454545455,2.3636363636363638,28.09090909090909,8.0,5.0,11,0.7843137254901961
557,Jo-Wilfried Tsonga,10.682926829268293,0.6399009341686103,2.073170731707317,37.146341463414636,2.7804878048780486,6.0,41,2009,10.428571428571429,53.57142857142857,3.0714285714285716,41.0,6.5,6.0,15,0.7321428571428571
558,Fernando Verdasco,5.8,0.6754021749704124,3.8,36.114285714285714,4.742857142857143,8.0,35,2009,7.666666666666667,65.2,3.6,44.2,8.266666666666667,8.0,15,0.7
559,Gilles Simon,6.323529411764706,0.5616367683491811,1.7941176470588236,32.911764705882355,5.529411764705882,8.0,34,2009,5.2,45.333333333333336,2.8,32.8,8.466666666666667,7.0,15,0.6938775510204082
560,Robin Soderling,8.807692307692308,0.6071144296776807,2.230769230769231,32.11538461538461,3.1538461538461537,9.0,28,2009,10.071428571428571,52.5,4.142857142857143,39.0,8.285714285714286,9.0,16,0.6363636363636364
561,Gael Monfils,9.818181818181818,0.6245503000728118,1.9090909090909092,34.666666666666664,4.212121212121212,10.0,33,2009,8.533333333333333,51.13333333333333,3.4,36.266666666666666,7.266666666666667,9.0,15,0.6875
562,James Blake,8.615384615384615,0.601337035084786,2.6923076923076925,40.38461538461539,5.923076923076923,10.0,14,2009,6.545454545454546,55.0,4.454545454545454,38.45454545454545,7.545454545454546,10.0,12,0.5384615384615384
563,Fernando Gonzalez,9.571428571428571,0.6233499680200285,3.6666666666666665,42.95238095238095,6.523809523809524,10.0,21,2009,7.083333333333333,46.666666666666664,2.8333333333333335,34.416666666666664,6.166666666666667,10.0,12,0.6363636363636364
564,David Nalbandian,5.571428571428571,0.5756847447758695,2.7142857142857144,31.142857142857142,4.0,11.0,7,2009,3.3333333333333335,48.666666666666664,6.333333333333333,31.333333333333332,11.333333333333334,11.0,3,0.7
565,David Ferrer,2.619047619047619,0.606665562167341,3.142857142857143,31.61904761904762,5.666666666666667,12.0,22,2009,4.230769230769231,51.23076923076923,3.3846153846153846,34.0,8.692307692307692,12.0,14,0.6111111111111112
566,Marin Cilic,8.264705882352942,0.562201532293584,2.6176470588235294,32.0,4.647058823529412,13.0,35,2009,6.846153846153846,47.69230769230769,2.3846153846153846,32.92307692307692,7.615384615384615,13.0,13,0.7291666666666666
567,Radek Stepanek,7.470588235294118,0.6163200921493717,2.8823529411764706,34.94117647058823,4.647058823529412,14.0,34,2009,4.230769230769231,42.69230769230769,2.923076923076923,26.692307692307693,9.0,14.0,13,0.723404255319149
568,Tommy Robredo,6.9411764705882355,0.6528232058136573,1.7647058823529411,37.35294117647059,4.294117647058823,15.0,17,2009,2.6923076923076925,39.46153846153846,1.8461538461538463,25.615384615384617,6.615384615384615,15.0,13,0.5666666666666667
569,Stan Wawrinka,7.461538461538462,0.5422309106695726,2.6923076923076925,33.61538461538461,5.3076923076923075,16.0,15,2009,8.545454545454545,51.45454545454545,3.0,36.63636363636363,10.636363636363637,16.0,12,0.5555555555555556
570,Tomas Berdych,7.857142857142857,0.5866221820698276,2.619047619047619,36.42857142857143,5.476190476190476,16.0,21,2009,4.75,43.5,2.625,30.5,7.0625,16.0,16,0.5675675675675675
571,Tommy Haas,10.0,0.5746912869372593,4.333333333333333,34.46666666666667,3.6,17.0,15,2009,7.615384615384615,49.61538461538461,4.923076923076923,35.23076923076923,7.923076923076923,17.0,14,0.5172413793103449
572,Nicolas Almagro,15.3,0.5882822089668895,2.9,44.6,7.6,18.0,10,2009,8.181818181818182,51.81818181818182,2.8181818181818183,36.18181818181818,8.818181818181818,18.0,11,0.47619047619047616
573,Igor Andreev,6.3076923076923075,0.590407069537057,3.076923076923077,31.846153846153847,3.3846153846153846,19.0,15,2009,5.2631578947368425,47.473684210526315,3.3157894736842106,33.36842105263158,8.052631578947368,19.0,20,0.42857142857142855
574,Juan Carlos Ferrero,4.444444444444445,0.6478548131775539,1.7777777777777777,37.111111111111114,6.777777777777778,20.0,9,2009,4.2727272727272725,46.72727272727273,2.090909090909091,30.636363636363637,7.363636363636363,20.0,11,0.45
575,Mardy Fish,12.461538461538462,0.5605341440297411,2.4615384615384617,35.07692307692308,3.6153846153846154,20.0,13,2009,12.88888888888889,44.0,2.888888888888889,32.44444444444444,8.11111111111111,20.0,10,0.5652173913043478
576,Sam Querrey,11.166666666666666,0.5987019315861447,2.966666666666667,33.9,3.1,22.0,30,2009,10.071428571428571,43.357142857142854,3.142857142857143,31.928571428571427,6.285714285714286,22.0,14,0.6818181818181818
577,Philipp Kohlschreiber,5.7368421052631575,0.6492908528008774,1.5789473684210527,35.578947368421055,4.2105263157894735,22.0,20,2009,5.466666666666667,58.333333333333336,2.4,38.13333333333333,9.866666666666667,22.0,16,0.5555555555555556
578,Richard Gasquet,9.368421052631579,0.5677083446732046,2.8947368421052633,36.05263157894737,5.0,23.0,20,2009,4.538461538461538,46.46153846153846,4.0,31.692307692307693,9.461538461538462,23.0,13,0.6060606060606061
579,Marat Safin,10.1875,0.5630853230188944,2.4375,30.5625,3.6875,23.0,16,2009,9.8,46.93333333333333,3.0,33.333333333333336,8.066666666666666,23.0,15,0.5161290322580645
580,Lleyton Hewitt,5.4,0.5352798734575407,3.066666666666667,28.6,4.933333333333334,23.0,16,2009,5.0,43.083333333333336,4.583333333333333,28.416666666666668,8.75,23.0,13,0.5517241379310345
581,Mikhail Youzhny,5.2592592592592595,0.6020133807920321,2.4074074074074074,33.74074074074074,4.407407407407407,23.0,27,2009,2.8125,42.4375,2.1875,27.0,7.6875,23.0,17,0.6136363636363636
582,Ivo Karlovic,15.0,0.6394606324225336,1.6666666666666667,33.77777777777778,1.2222222222222223,25.0,10,2009,19.533333333333335,56.0,2.4,46.06666666666667,4.533333333333333,25.0,15,0.4
583,Ivan Ljubicic,13.368421052631579,0.6259683433779064,1.736842105263158,38.10526315789474,3.3157894736842106,25.0,19,2009,11.6,48.93333333333333,2.4,35.93333333333333,7.466666666666667,25.0,15,0.5588235294117647
584,Dmitry Tursunov,7.285714285714286,0.5919779683308987,3.2857142857142856,32.42857142857143,6.857142857142857,26.0,7,2009,6.357142857142857,46.214285714285715,3.142857142857143,32.285714285714285,8.857142857142858,24.0,14,0.3333333333333333
585,Paul Henri Mathieu,8.125,0.5856409042360778,2.5625,35.375,5.1875,27.0,16,2009,4.176470588235294,42.411764705882355,3.0588235294117645,29.176470588235293,6.823529411764706,27.0,17,0.48484848484848486
586,Mario Ancic,10.25,0.6191549413092565,1.3333333333333333,41.666666666666664,4.416666666666667,28.0,13,2009,3.0,29.166666666666668,1.3333333333333333,18.0,5.333333333333333,28.0,6,0.6842105263157895
587,Victor Hanescu,4.888888888888889,0.7094573805521488,1.4444444444444444,39.888888888888886,4.777777777777778,28.0,10,2009,4.529411764705882,54.88235294117647,2.0,36.35294117647059,7.352941176470588,27.0,18,0.35714285714285715
588,Feliciano Lopez,10.909090909090908,0.6105140815937227,2.0,34.54545454545455,2.909090909090909,28.0,11,2009,7.866666666666666,56.4,3.2,40.8,7.0,28.0,15,0.4230769230769231
589,Viktor Troicki,8.894736842105264,0.6261236469985617,1.8421052631578947,32.31578947368421,5.842105263157895,28.0,21,2009,4.764705882352941,37.294117647058826,2.823529411764706,24.58823529411765,8.411764705882353,24.0,17,0.5526315789473685
590,Juan Monaco,3.142857142857143,0.6451182692216969,2.4285714285714284,24.142857142857142,3.142857142857143,29.0,7,2009,2.2,45.2,2.0,26.4,9.4,28.0,10,0.4117647058823529
591,Dudi Sela,2.1666666666666665,0.5918738526506289,2.5,29.666666666666668,5.666666666666667,29.0,7,2009,1.8333333333333333,39.666666666666664,2.75,24.0,8.083333333333334,29.0,13,0.35
592,Nicolas Kiefer,10.666666666666666,0.5207235030764442,4.0,35.0,5.333333333333333,29.0,4,2009,6.333333333333333,43.333333333333336,3.0,33.0,6.666666666666667,29.0,3,0.5714285714285714
593,Rainer Schuettler,3.888888888888889,0.6407092310318117,2.0,29.22222222222222,4.444444444444445,31.0,9,2009,3.533333333333333,52.4,3.4,33.13333333333333,11.4,30.0,17,0.34615384615384615
594,Jurgen Melzer,8.421052631578947,0.6238382723182296,1.736842105263158,36.78947368421053,4.157894736842105,31.0,19,2009,6.066666666666666,42.53333333333333,2.6,29.0,7.733333333333333,31.0,17,0.5277777777777778
595,Jeremy Chardy,10.470588235294118,0.6064767219908217,2.3529411764705883,35.76470588235294,3.764705882352941,31.0,17,2009,8.117647058823529,44.94117647058823,3.5294117647058822,31.705882352941178,6.882352941176471,31.0,17,0.5
596,Albert Montanes,3.0,0.574990422421615,1.4,31.6,4.2,32.0,6,2009,2.9,38.4,3.1,26.0,7.6,32.0,10,0.375
597,Andreas Seppi,5.3,0.6218137162382918,2.2,34.2,5.5,34.0,10,2009,3.6875,43.0625,3.0,28.75,8.1875,33.0,16,0.38461538461538464
598,Philipp Petzschner,8.666666666666666,0.5351229001309292,3.111111111111111,36.0,4.666666666666667,35.0,9,2009,6.875,45.375,3.8125,31.6875,8.125,35.0,16,0.36
599,John Isner,15.555555555555555,0.664857748372477,2.6666666666666665,46.888888888888886,3.5,35.0,18,2009,11.75,58.416666666666664,2.0833333333333335,40.916666666666664,7.666666666666667,35.0,12,0.6
600,Julien Benneteau,7.875,0.6614130935336083,2.5625,39.375,5.3125,35.0,16,2009,4.5,47.3125,3.0625,30.875,8.5,33.0,16,0.5
601,Andreas Beck,7.428571428571429,0.6056860064940478,3.4285714285714284,36.42857142857143,4.857142857142857,36.0,7,2009,5.777777777777778,45.333333333333336,3.7777777777777777,31.0,9.222222222222221,33.0,9,0.4375
602,Igor Kunitsyn,2.888888888888889,0.6148113806122781,1.0,35.111111111111114,5.111111111111111,36.0,9,2009,2.7222222222222223,52.05555555555556,2.2222222222222223,31.666666666666668,9.277777777777779,35.0,19,0.32142857142857145
603,Simone Bolelli,5.666666666666667,0.6186043294738947,1.1666666666666667,34.666666666666664,3.1666666666666665,36.0,6,2009,4.384615384615385,50.84615384615385,0.8461538461538461,33.69230769230769,8.384615384615385,36.0,13,0.3157894736842105
604,Janko Tipsarevic,7.352941176470588,0.5810139684983259,1.8235294117647058,31.058823529411764,4.176470588235294,39.0,18,2009,4.5,46.166666666666664,3.0833333333333335,32.25,7.666666666666667,39.0,12,0.6
605,Jarkko Nieminen,2.142857142857143,0.6537638382658418,2.5714285714285716,37.57142857142857,5.0,40.0,10,2009,3.5,49.5,1.7,31.4,8.6,38.0,10,0.5
606,Fabrice Santoro,6.375,0.5934795831350909,1.75,41.25,7.75,42.0,8,2009,5.769230769230769,42.69230769230769,2.1538461538461537,28.384615384615383,9.076923076923077,39.0,13,0.38095238095238093
607,Carlos Moya,5.0,0.640625,0.0,31.0,1.0,42.0,1,2009,6.5,48.0,7.5,38.5,10.5,41.0,2,0.3333333333333333
608,Ernests Gulbis,9.384615384615385,0.6562731775601249,3.6153846153846154,37.38461538461539,4.538461538461538,42.0,13,2009,8.647058823529411,48.94117647058823,4.0588235294117645,33.411764705882355,7.411764705882353,42.0,17,0.43333333333333335
609,Benjamin Becker,11.2,0.6272496177746281,2.8,34.0,2.0,44.0,5,2009,7.214285714285714,37.92857142857143,1.5714285714285714,27.285714285714285,5.714285714285714,38.0,14,0.2631578947368421
610,Thomaz Bellucci,9.857142857142858,0.6067923821093959,2.142857142857143,37.285714285714285,6.0,45.0,7,2009,6.875,44.75,3.0,29.25,7.875,45.0,8,0.4666666666666667
611,Robby Ginepri,5.2727272727272725,0.6267170774466468,1.4545454545454546,35.36363636363637,5.181818181818182,47.0,11,2009,6.230769230769231,52.46153846153846,1.6153846153846154,35.15384615384615,8.384615384615385,44.0,13,0.4583333333333333
612,Guillermo Garcia Lopez,3.0833333333333335,0.5831187018115975,5.5,33.166666666666664,6.833333333333333,47.0,12,2009,2.0625,41.625,4.75,26.875,7.625,47.0,16,0.42857142857142855
613,Jose Acasuso,10.142857142857142,0.5300667456160528,3.4285714285714284,36.0,6.428571428571429,47.0,7,2009,5.625,37.125,3.25,26.375,7.0,42.0,8,0.4666666666666667
614,Martin Vassallo Arguello,4.333333333333333,0.7375299415540865,2.0,34.666666666666664,2.0,49.0,3,2009,1.6666666666666667,53.333333333333336,2.5,32.75,10.333333333333334,47.0,12,0.2
615,Pablo Cuevas,8.6,0.6582192941901679,2.6,37.8,3.2,50.0,5,2009,5.833333333333333,45.333333333333336,2.8333333333333335,29.833333333333332,8.666666666666666,48.0,6,0.45454545454545453
616,Mischa Zverev,7.0,0.6706316690394408,1.6666666666666667,46.333333333333336,8.5,50.0,6,2009,5.285714285714286,53.785714285714285,2.5714285714285716,34.92857142857143,9.5,46.0,14,0.3
617,Michael Llodra,10.25,0.6581096537494916,3.25,36.75,3.25,50.0,8,2009,5.75,37.5,3.0,26.375,6.75,50.0,8,0.5
618,Florent Serra,6.428571428571429,0.6269392335073115,2.2142857142857144,38.07142857142857,4.714285714285714,51.0,14,2009,4.3125,49.0625,2.125,32.5,8.25,49.0,16,0.4666666666666667
619,Evgeny Korolev,8.125,0.6394463558491261,2.5,37.25,5.125,51.0,8,2009,6.0,45.5,1.8333333333333333,32.166666666666664,6.0,50.0,6,0.5714285714285714
620,Marcel Granollers,6.166666666666667,0.5587866240040152,2.8333333333333335,35.0,7.333333333333333,51.0,6,2009,2.6666666666666665,39.0,1.8888888888888888,24.444444444444443,7.777777777777778,47.0,9,0.4
621,Marc Gicquel,5.384615384615385,0.545249562614046,2.769230769230769,27.76923076923077,4.3076923076923075,52.0,13,2009,6.125,45.5625,3.25,31.875,8.25,48.0,16,0.4482758620689655
622,Horacio Zeballos,8.2,0.6580436413371007,2.6,38.4,5.8,54.0,5,2009,5.5,64.25,2.0,42.75,6.75,42.0,4,0.5555555555555556
623,Daniel Koellerer,2.0,0.6997572463768117,1.3333333333333333,49.0,8.666666666666666,55.0,3,2009,0.75,62.0,1.75,36.25,11.25,55.0,4,0.42857142857142855
624,Kei Nishikori,4.333333333333333,0.5432336182336183,2.3333333333333335,25.0,3.0,56.0,3,2009,2.0,31.833333333333332,3.5,17.666666666666668,6.833333333333333,56.0,6,0.3333333333333333
625,Teymuraz Gabashvili,8.25,0.5165633183592371,6.25,38.5,8.25,59.0,4,2009,4.7,39.7,6.2,26.0,8.7,59.0,10,0.2857142857142857
626,Leonardo Mayer,5.555555555555555,0.5804470949768926,3.3333333333333335,31.666666666666668,4.333333333333333,59.0,10,2009,6.3,49.1,2.8,34.2,8.4,56.0,10,0.5
627,Yen Hsun Lu,4.25,0.6184143542093401,2.875,40.5,9.125,59.0,9,2009,2.8,46.53333333333333,3.933333333333333,30.4,8.266666666666667,57.0,16,0.36
628,Simon Greul,10.75,0.5353905200875144,4.0,41.0,5.25,59.0,4,2009,2.3333333333333335,46.5,3.5,31.333333333333332,7.333333333333333,56.0,6,0.4
629,Jan Hernych,2.4444444444444446,0.6696543474139713,2.111111111111111,36.0,5.888888888888889,59.0,9,2009,3.076923076923077,57.23076923076923,2.769230769230769,35.69230769230769,9.923076923076923,59.0,13,0.4090909090909091
630,Christophe Rochus,2.0,0.6265359876500822,2.75,27.0,3.875,60.0,8,2009,2.466666666666667,49.666666666666664,3.2666666666666666,30.933333333333334,9.4,53.0,15,0.34782608695652173
631,Andrey Golubev,2.5,0.6167328042328042,1.0,28.5,1.0,61.0,4,2009,5.0,52.44444444444444,3.0,36.44444444444444,8.88888888888889,56.0,9,0.3076923076923077
632,Denis Istomin,3.5,0.6561119293078056,2.5,31.0,6.0,61.0,2,2009,4.0,50.6,3.2,33.8,7.8,57.0,6,0.25
633,Olivier Rochus,2.8333333333333335,0.6981111341655271,1.1666666666666667,35.5,4.666666666666667,62.0,6,2009,1.2,44.4,2.0,27.0,8.0,61.0,5,0.5454545454545454
634,Bobby Reynolds,9.666666666666666,0.5786966961782075,2.3333333333333335,36.0,7.0,64.0,3,2009,6.625,38.625,3.25,27.125,6.875,63.0,8,0.2727272727272727
635,Marcos Baghdatis,8.909090909090908,0.5336647483137165,2.727272727272727,29.09090909090909,5.545454545454546,66.0,14,2009,7.0,48.0,4.5,35.833333333333336,7.0,82.0,6,0.7
636,Fabio Fognini,3.0,0.5693923480870218,4.5,42.0,5.0,66.0,2,2009,3.2857142857142856,46.0,3.7142857142857144,27.285714285714285,10.428571428571429,56.0,7,0.2222222222222222
637,Oscar Hernandez,3.0,0.5882352941176471,3.0,28.0,4.0,66.0,1,2009,4.444444444444445,51.44444444444444,4.555555555555555,33.55555555555556,10.444444444444445,66.0,9,0.1
638,Potito Starace,2.3333333333333335,0.7757712854331212,1.6666666666666667,37.666666666666664,3.6666666666666665,70.0,3,2009,4.666666666666667,57.0,3.0,36.666666666666664,7.777777777777778,68.0,9,0.25
639,Frederico Gil,3.1666666666666665,0.6190410098824155,2.0,34.5,7.666666666666667,70.0,7,2009,2.25,36.0,1.0,23.25,4.5,70.0,5,0.5833333333333334
640,Nicolas Devilder,6.0,0.5806451612903226,1.0,17.0,0.0,72.0,1,2009,3.25,50.0,2.75,30.25,9.25,60.0,4,0.2
641,Marco Chiudinelli,10.0,0.6351235569985569,3.0,38.25,6.75,73.0,4,2009,2.8,45.2,1.6,32.8,5.2,55.0,5,0.4444444444444444
